ID,Title,Link,Image,Description,Ingredients,Directions,Prep Time,Cook Time,Video,Related Recipes,Average Ratings,Num Ratings,Date
5111,Enchilada Skillet,https://www.tostitos.ca/recipes/enchilada-skillet,recipe_hd_enchilada-skillet.jpg,"Create the tastiest Enchilada Skillet, Tostitos&reg; own Enchilada Skillet Recipe with step-by-step instructions. Make the best Enchilada Skillet for any occasion.","1 tbsp Vegetable oil
1 lb Lean ground beef
1 Onion, diced
2 Cloves garlic, minced
1 Green pepper, seeded and diced
1 cup Corn niblets
1 can Black beans, drained and rinsed
1 tbsp Tomato paste
1/2 cup Shredded aged orange cheddar cheese
2 tbsp Chopped cilantro
1 3/4 cup Tostitos® Salsa, mild or medium
1 cup  Tostitos Cantina® Extra Thin Tortilla Chips, crumbled","In a 9 or 10&#8209;inch skillet, heat oil over medium&#8209;high heat.
Sauté ground beef, onion and garlic for 5 minutes or until browned.
Add green pepper, corn, black beans and sauté for 4 minutes.
Stir in salsa and tomato paste.
Bring to boil, reduce heat to medium&#8209;low and simmer for 10 minutes or until slightly thickened.
Top with tortillas and cheese.
Broil for 2 minutes or until cheese is melted.
Sprinkle with cilantro.",35 minutes,,,"spicy-cheese-with-ground-beef,mini-huevos-rancheros,taco-night-in-one-bite",0,0,2016-02-11 13:31:52
5112,Cheesy Chicken Flautas,https://www.tostitos.ca/recipes/cheesy-chicken-flautas,recipe_hd_cheesy-chicken-flautas_0.jpg,"Create the tastiest Cheesy Chicken Flautas, Tostitos® own Cheesy Chicken Flautas Recipe with step-by-step instructions. Make the best Cheesy Chicken Flautas for any occasion.","2 cups Shredded cooked chicken
1 cup Corn niblets
2 Green onions, sliced
1/2 cup Shredded cheddar cheese
8 Small flour tortillas
A few Lime wedges
1/2 cup Tostitos® Salsa Con Queso
1/2 cup Tostitos® Salsa, mild","In bowl, stir chicken with queso, salsa, corn, green onions and cheddar cheese.
Divide evenly among tortillas, placing the mixture along one end of the tortilla and wrapping tightly to make a “flute” shape (flauta is flute in Spanish).
Place flautas, side by side in and 8&#8209;inch baking dish.
Coat lightly with cooking spray.
Bake in 375°F (190°C) oven for about 20 minutes or until filling is warmed through and tortillas are crisp.
Serve with more queso, salsa and lime wedges.",,,,"taco-con-queso-dip,mini-shredded-chicken-tostadas,mini-huevos-rancheros",4,1,2016-02-11 13:31:52
5113,Savoury Crepes,https://www.tostitos.ca/recipes/savoury-crepes,recipe_hd_savoury-crepes.jpg,"Create the tastiest Savoury Crepes, Tostitos&reg; own Savoury Crepes Recipe with step-by-step instructions. Make the best Savoury Crepes for any occasion.","1 3/4 cups Milk
1/4 cup Unsalted butter, melted
4 large Eggs
1/2 tsp Salt
1 1/2 cups All-purpose flour
8 Eggs, scrambled
2 tbsp Chopped sun-dried tomatoes
1/2 cup Crumbled feta cheese
1/4 cup Chopped fresh chives
1 cup Tostitos® Roasted Red Pepper Salsa","Crepes: Add milk, butter, eggs and salt to blender.
Mix until well combined.
Add the flour and blend for 15 to 20 seconds until smooth.
Let stand 10 minutes.
Heat an 8&#8209;inch crepe pan or a non&#8209;stick skillet over medium heat.
Coat with cooking spray.
Pour 1/4 cup (60 mL) batter into pan, swirl to cover bottom.
Cook for 1 minute or until crepe begins to curl around edges.
Flip and cook for an additional 30 seconds or until set.
Transfer to plate.
Repeat with additional cooking spray and remaining batter.
Layer crepes between waxed paper to prevent sticking.
Place eggs, sun&#8209;dried tomatoes, feta and chives onto centre of crepes.
Roll to enclose.
Top each with Roasted Red Pepper Salsa.",45 minutes,,,"roasted-red-pepper-cheesy-dip,chilaquiles-con-tostitos,huevos-rancheros-tapas",0,0,2016-02-11 13:31:52
5114,Shrimp Tostada Bites,https://www.tostitos.ca/recipes/shrimp-tostada-bites,recipe_hd_shrimp-tostada-bites.jpg,"Create the tastiest Shrimp Tostada Bites, Tostitos&reg; own Shrimp Tostada Bites Recipe with step-by-step instructions. Make the best Shrimp Tostada Bites for any occasion.","1 lb Raw de-veined large shrimp, tails removed (31-35)
1/2 tsp Salt
1/2 tsp Chipotle chile powder
2 tbsp Lime juice
2 tbsp Vegetable oil
3/4 cup Guacamole
1/4 cup Cilantro leaves
A few Lime Wedges
31 to 35 Tostitos® Multigrain Bite Size Rounds","Toss shrimp with salt, chipotle powder and lime juice.
Let stand for 15 minutes.
Heat oil in skillet over medium&#8209;high heat.
Fry shrimp until pink and cooked through, about 3 to 4 minutes.
Place 1 tsp (5 mL) guacamole on each round.
Top each with a shrimp and cilantro leaf.
Serve with lime wedges.",30 minutes,,,"mini-huevos-rancheros,thai-chicken-taco-bites,taco-pizza",2,5,2016-02-11 13:31:52
5115,Tortilla Soup,https://www.tostitos.ca/recipes/tortilla-soup,recipe_hd_tortilla-soup.jpg,"Create the tastiest Tortilla Soup, Tostitos&reg; own Tortilla Soup Recipe with step-by-step instructions. Make the best Tortilla Soup for any occasion.","6 cups Low-sodium chicken broth
1 1/2 cups Shredded cooked chicken
1/2 cup Each canned pinto and black beans, drained and rinsed
1 tsp Tex-Mex seasoning blend
1 avocado, diced
1/4 cup Shredded cheddar cheese
1/4 cup Cilantro leaves
A few Lime wedges
1/2 cup Tostitos® Salsa, mild
1 cup Tostitos® Multigrain Chips crumbled","In saucepan over medium&#8209;heat, combine chicken broth, salsa, cooked chicken, pinto and black beans and Tex&#8209;Mex seasoning.
Bring to boil then reduce heat and simmer for 20 minutes.
Serve topped with avocado, chips, cheddar cheese, cilantro and lime wedges.",30 minutes,,,"chili-cheesy-nachos,chunky-dip,mini-shredded-chicken-tostadas",0,0,2016-02-11 13:31:52
5116,Chocolate & Bacon Explosion,https://www.tostitos.ca/recipes/chocolate-bacon-explosion,recipe_hd_chocolate-and-bacon-explosion.jpg,"Create the tastiest Chocolate &amp; Bacon Explosion, Tostitos&reg; own Chocolate &amp; Bacon Recipe with step-by-step instructions. Make the best Chocolate &amp; Bacon Explosion for any occasion.","1 cup dark chocolate chips
1 cup white chocolate chips
1 bag Tostitos Cantina® Extra Thick Tortilla Chips
6 strips cooked bacon, crumbled","Place dark chocolate chips and white chocolate chips in separate microwavable bowls.
Microwave each bowl separately, stirring every 30 seconds, for about 1 1/2 minutes or until chocolate is melted.
On parchment or waxed paper–lined baking sheets, arrange Tostitos Cantina® Extra Thick Tortilla Chips in single layer; drizzle with dark and white chocolate.
Sprinkle bacon over top.
Refrigerate for 30 minutes or until set.",15 minutes,,https://www.youtube.com/watch?v=fXESi-BiSsc,"snappy-salsa-bacon-dip,smore-bites,dessert-nachos",3,3,2016-02-11 13:31:52
5117,Fancy Grilled Cheese Bites,https://www.tostitos.ca/recipes/fancy-grilled-cheese-bites,recipe_hd_fancy-grilled-cheese-bites.jpg,"Create the tastiest Fancy Grilled Cheese Bites, Tostitos&reg; own Grilled Cheese Recipe with step-by-step instructions. Make the best Grilled Cheese Recipe for any occasion.","10 slices Cheddar cheese
3 large slices thinly sliced deli ham
2 tart apples, thinly sliced
1 bag Tostitos® Bite Size Rounds Tortilla Chips","Using 1 1/2&#8209;inch round cutter, cut out 40 rounds of Cheddar, 20 rounds of ham and 20 rounds of apples.
Place half of the chips (about 20) on parchment paper–lined baking sheet.
Top each with 1 round of cheese, 1 round of apple, 1 round of ham, then remaining cheese.
Bake in 375°F oven for about 3 minutes or until warmed through and cheese is melted.
Remove from oven; top each with another chip to make a sandwich.
Serve warm.",20 minutes,,https://www.youtube.com/watch?v=x-5k9-7d4ME,"buffalo-mozzarella-bites,baked-salsa-ham-rollups,bug-bites",3,3,2016-02-11 13:31:52
5118,Tuna Melts,https://www.tostitos.ca/recipes/tuna-melts,recipe_hd_tuna-melts.jpg,"Create the tastiest&nbsp;Tuna Melta, Tostitos&reg; own Tuna Melt Recipe with step-by-step instructions. Make the best Tuna Melt Recipe for any occasion.","2 cans flaked light tuna
4 green onions, sliced
1 stalk celery, diced
1/4 cup  light mayonnaise
1 tbsp  Dijon mustard
1 tsp  freshly ground pepper
1 bag Tostitos® Restaurant Style Tortilla Chips
2 cups Cheddar cheese
1 cup Tostitos® mild or medium salsa","In large bowl, mix together tuna, half of the green onions, celery, mayonnaise, mustard and pepper until well combined.
Spread Tostitos® Restaurant Style tortilla chips on parchment paper– lined baking sheet.
Spoon 1 tsp (5 mL) of the tuna mixture onto each tortilla chip; sprinkle with cheese.
Bake in preheated 375°F (190°C) oven for about 12 minutes or until warmed through and cheese is melted; sprinkle remaining green onions over top.
Serve with salsa.",10 minutes,,https://www.youtube.com/watch?v=lEdNNrbnmCw,"creamy-cinnamon-fruit-scoops,onebite-fish-tacos,pizza-rounds",4,2,2016-02-11 13:31:52
5119,Jacked Up Salsa,https://www.tostitos.ca/recipes/jacked-salsa,JackedUpSalsa.jpg.resized.jpg,"Create the tastiest&nbsp;Jacked Up Salsa, Tostitos&reg; own Salsa Recipe with step-by-step instructions. Make the best Salsa Recipe for any occasion.","1 ripe avocado
1 cob of corn
1 handful of green onions
1 jar Tostitos® Medium Salsa","Pour salsa into serving bowl.
Dice ripe avocado into cubes.
Run knife along cob of corn until all kernels are removed.
Chop green onion.
Pour salsa into serving bowl.
Add all ingredients into salsa, stir and serve.",10 minutes,,https://www.youtube.com/watch?v=6BM_j4b1JaM,"zesty-salsa,cold-melon-salsa,fresh-cherry-tomato-and-avocado-salad-cups",5,3,2016-02-11 13:31:52
5120,Buffalo Chicken Nachos,https://www.tostitos.ca/recipes/buffalo-chicken-nachos,recipe_hd_buffalo-chicken-nachos.jpg,"Create the tastiest&nbsp;Buffalo Chicken Nachos, Tostitos&reg; own Nacho Recipe with step-by-step instructions. Make the best Nacho Recipe for any occasion.","1/2 bag Tostitos® tortilla chips or Tostitos® Scoops!® tortilla chips
2 cups cooked shredded chicken
1/4 cup Buffalo style hot sauce
1/2 cup Tostitos® salsa, mild
1/4 cup crumbled blue cheese
1/4 cup finely chopped celery
3 green onions, sliced","Place chips on baking sheet.
Toss shredded chicken with hot sauce and spread evenly over chips.
Divide salsa and blue cheese evenly among chips.
Broil for 1 minute or until cheese is melted.
Sprinkle with celery and green onions before serving.",10 minutes,,,"chili-cheesy-nachos,blue-cheese-and-chive-dip,baked-hawaiian-skillet-nachos",3,5,2016-02-11 13:31:52
5121,California Sushi Nachos,https://www.tostitos.ca/recipes/california-sushi-nachos,recipe_hd_california-sushi-nachos.jpg,"Create the tastiest&nbsp;California Sushi Nachos, Tostitos&reg; own Sushi Nachos with step-by-step instructions. Make the best Sushi Nachos for any occasion.","1 bag Tostitos® Bite Size Rounds tortilla chips
1 1/2 cups shredded mild Cheddar cheese
1 lb surimi (imitation crabmeat), chopped
1 red pepper, chopped
1 avocado, peeled, pitted and chopped
1/2 English cucumber, seeded and chopped
3 sheets toasted nori, sliced into thin strips
1 tbsp sesame seeds, toasted
2/3 cup mayonnaise
2 tsp wasabi paste
2 tsp chopped pickled ginger","Arrange Tostitos® Bite Size Rounds tortilla chips on large rimmed baking sheet.
Sprinkle cheese and surimi evenly over top.
Bake in preheated 400°F (200°C) oven for about 10 minutes or until cheese is melted.
Wasabi Mayonnaise: In small bowl, stir together mayonnaise, wasabi paste and pickled ginger.
Set aside.
To serve, sprinkle red pepper, avocado and cucumber over nachos.
Drizzle with Wasabi Mayonnaise and garnish with nori strips and sesame seeds.",20 minutes,,,"baked-hawaiian-skillet-nachos,salmon-cheese-bites,fresh-cherry-tomato-and-avocado-salad-cups",5,1,2016-02-11 13:31:52
5123,Holiday Sweet Potato Nachos,https://www.tostitos.ca/recipes/holiday-sweet-potato-nachos,recipe_hd_holiday-sweet-potato-nachos.jpg,"Create the tastiest&nbsp;Holiday Sweet Potato Nachos, Tostitos&reg; own Nachos with step-by-step instructions. Make the best Nachos for any occasion.","1 bag Tostitos Cantina® Extra Thin tortilla chips
2 lb sweet potatoes, peeled and cubed
1 tbsp butter, softened
1/2 tsp salt
3/4 cup chopped pecans
3 cups miniature marshmallows","In saucepan of boiling water, cook sweet potatoes, covered, for about 15 minutes or until tender.
Drain and transfer to large bowl.
Mash with butter and salt until smooth.
Fold in 1/4 cup (50 mL) of the chopped pecans.
Spread one&#8209;third of the Tostitos Cantina® Extra Thin tortilla chips in lightly greased large rimmed baking sheet.
Top with one&#8209;third each of sweet potato mixture, marshmallows and pecans; repeat layers twice.
Bake in preheated 375°F (190°C) oven for about 10 minutes or until golden.
Let stand for 5 minutes before serving.",35 minutes,,,"brie-and-cranberry-bites,pumpkin-tortilla-scoops,squash-and-maple-nachos",4,1,2016-02-11 13:31:52
5124,Italian Nachos,https://www.tostitos.ca/recipes/italian-nachos,recipe_hd_italian-nachos.jpg,"Create the tastiest Italian Nachos, Tostitos&reg; own Nachos with step-by-step instructions. Make the best Nachos for any occasion.","1 bag Tostitos Cantina® Extra Thin tortilla chips
1 lb Italian sausage
1/2 cup sliced black olives
2 fresh tomatoes, seeded and chopped
2 1/2 cups shredded Italian blend cheese
1/2 cup basil pesto
1 cup marinara or pasta sauce","Remove sausage from casings.
In large skillet, cook sausage over medium&#8209;high heat, breaking up with a spoon, for about 7 minutes or until starting to brown.
Remove from heat; drain any excess fat and set sausage aside.
Spread half of the Tostitos Cantina® Extra Thin tortilla chips on lightly greased large rimmed baking sheet.
Sprinkle half of the sausage, olives, tomatoes and cheese over top.
Repeat layers, ending with cheese.
Bake in preheated 375°F (190°C) oven for 12 to 15 minutes or until cheese is melted.
Spoon pesto over top; let stand for 5 minutes.
Serve with marinara sauce.
",35 minutes,,,"zesty-salsa,italian-chicken-dip,lasagna-nachos",4,1,2016-02-11 13:31:52
5125,Gravy Poutine Nachos,https://www.tostitos.ca/recipes/gravy-poutine-nachos,recipe_hd_poutine-nachos.jpg,"Create the tastiest&nbsp;Poutine Nachos, Tostitos&reg; own Nachos with step-by-step instructions. Make the best Nachos for any occasion.","1 bag Tostitos® Bite Size Rounds tortilla chips
1/4 cup butter
1/4 cup all-purpose flour
2 cups beef broth
2 tsp soy sauce
Pinch freshly ground pepper
2 cups cheese curds, at room temperature, torn into bite-size pieces
1/2 cup chopped green onions","In saucepan, melt butter over medium&#8209;high heat.
Whisk in flour and cook, stirring constantly, for about 5 minutes or until lightly golden.
In slow, steady stream, gradually whisk in beef broth and soy sauce; bring to boil.
Cook, stirring, for about 2 minutes or until gravy thickens.
Season with pepper to taste.
Arrange Tostitos® Bite Size Rounds tortilla chips in 13&#8209; x 9&#8209;inch (3.5 L) baking dish; top with cheese curds and ladle hot gravy over top.
Bake for 5 or 6 minutes in preheated 400°F (200°C) oven or until cheese is softened.
Garnish with green onions; serve immediately.",20 minutes,,,"chili-cheesy-nachos,ultimate-four-cheese-nachos,buffalo-chicken-nachos",0,0,2016-02-11 13:31:52
5127,Pumpkin Tortilla Scoops!®,https://www.tostitos.ca/recipes/pumpkin-tortilla-scoops®,recipe_hd_pumpkin-tortilla-scoops.jpg,"Create the tastiest&nbsp;Pumpkin Tortilla Scoops!&reg;, Tostitos&reg; own Pumpkin recipe with step-by-step instructions. Make the best Pumpkin recipe for any occasion.","1 bag Tostitos® Scoops!® tortilla chips
1 cup pumpkin purée
1 can white kidney beans, drained and rinsed
3 tbsp extra-virgin olive oil
1 tbsp lemon juice
1 clove garlic, minced
1 tsp chopped fresh thyme
1/2 tsp chopped fresh rosemary
1/4 tsp salt
1/4 tsp freshly ground pepper
1/4 cup roasted salted pumpkin seeds","In food processor, purée pumpkin, kidney beans, olive oil, lemon juice, garlic, thyme, rosemary, salt and pepper until smooth.
Spoon 2 tsp into each Tostitos® Scoops!® tortilla chips.
Sprinkle with pumpkin seeds.",10 minutes,,,"brie-and-cranberry-bites,holiday-sweet-potato-nachos,squash-and-maple-nachos",4,1,2016-02-11 13:31:52
5128,Squash and Maple Nachos,https://www.tostitos.ca/recipes/squash-and-maple-nachos,recipe_hd_squash-and-maple-nachos.jpg,"Create the tastiest&nbsp;Squash and Maple Nachos, Tostitos&reg; own Nachos with step-by-step instructions. Make the best Nachos for any occasion.","1 bag Tostitos Cantina® Extra Thin tortilla chips
3 cups diced peeled butternut squash (about 1 medium squash)
2 tsp olive oil
Pinch each salt and pepper
1/2 cup walnut pieces
1/4 cup maple syrup
1 tsp cinnamon
1/2 tsp chili powder
1 1/2 cups shredded white Cheddar cheese
1/2 cup crumbled feta cheese
1/2 cup dried cranberries
1/4 cup chopped green onions
1/4 cup chopped fresh cilantro","In bowl, toss together squash, olive oil, salt and pepper.
Place on parchment paper–lined baking sheet; roast in preheated 400° F (200° C) oven, tossing occasionally, for 15 to 20 minutes or just until tender and golden brown.
Return to bowl; toss with walnuts, maple syrup, cinnamon and chili powder.
Spread half of the Tostitos Cantina® Extra Thin tortilla chips on large rimmed baking sheet.
Sprinkle with half of the squash mixture and half of the Cheddar cheese.
Top with another layer of tortilla chips and sprinkle with remaining squash mixture.
Sprinkle feta cheese, cranberries and remaining Cheddar cheese evenly over top.
Bake in preheated 375°F (190°C) oven for 12 to 15 minutes or until cheese is melted; let stand for 5 minutes.
Garnish with green onions and cilantro.",40 minutes,,,"brie-and-cranberry-bites,holiday-sweet-potato-nachos,pumpkin-tortilla-scoops",2,2,2016-02-11 13:31:52
5129,Chicken Mango Scoops!®,https://www.tostitos.ca/recipes/chicken-mango-scoops®,Tostitos%20Mango%20Salsa-edited_4.jpg,"Create the tastiest&nbsp;Chicken Mango Scoops!&reg;, Tostitos&reg; own Chicken recipe with step-by-step instructions. Make the best Chicken recipe for any occasion."," 1/2 bag Tostitos® Scoops!® tortilla chips
1 cup cooked shredded chicken or turkey breast
1  1/2 cups finely shredded red cabbage
 1/4 cup grated carrots
⅓ cup Tostitos® Mango Salsa
 1/4 cup sliced green onions
 1/4 cup chopped peanuts (optional)","Arrange the Tostitos® Scoops!® tortilla chips on a serving platter.
Divide the red cabbage evenly between the chips.
Top with chicken (or turkey), dividing evenly between the chips.
Top chicken (or turkey) with the carrots and Tostitos® Mango Salsa.
Garnish each with green onions and/or peanuts (if using).",10 minutes,,https://www.youtube.com/watch?v=24UE5wV2l4k,"summer-mango-salsa-with-flaked-salmon,california-sushi-nachos,baked-hawaiian-skillet-nachos",4,4,2016-02-11 13:31:52
5130,Cheeseburger Nachos,https://www.tostitos.ca/recipes/cheeseburger-nachos,CheeseburgerNachos.jpg.resized.jpg,"Create the tastiest&nbsp;Cheeseburger Nachos, Tostitos&reg; own Nachos recipe with step-by-step instructions. Make the best Nachos recipe for any occasion.","1 lb ground beef
 1/2 tsp kosher salt
 1/4 tsp freshly ground black pepper
 1/4 tsp garlic powder
1 bag Tostitos® Restaurant Style Tortilla Chips
2 jars Tostitos® Salsa Con Queso
1 cup shredded iceberg lettuce
 1/2 cup chopped red onions
 1/2 cup chopped and seeded tomatoes
 1/2 cup sliced pickles","Preheat oven to 350ºF.
Place ground beef in a large skillet with salt, pepper and garlic powder.
Brown beef over medium&#8209;high heat until cooked through.
Drain off any fat.
Line a baking sheet with parchment paper and place tortilla chips evenly over baking sheet.
Top chips with 1 jar Tostitos® Salsa Con Queso, followed by cooked beef.
Top beef with another jar of Tostitos® Salsa Con Queso and place in oven for 6&#8209;8 minutes, until heated through.
Remove from oven and top with lettuce, onions, tomatoes and pickles.",15 minutes,,,"lasagna-nachos,pizza-rounds,italian-nachos",2,10,2016-02-11 13:31:52
5131,Fried Egg and Tostitos® Salsa Sandwich,https://www.tostitos.ca/recipes/fried-egg-and-tostitos®-salsa-sandwich,FriedEggTostitosSalsaSandwich.jpg.resized.jpg,"Create the tastiest&nbsp;Fried Egg and Tostitos&reg; Salsa Sandwich, Tostitos&reg; own Salsa recipe with step-by-step instructions. Make the best Salsa recipe for any occasion.","2 flat bagels, toasted
1 small ripe avocado, sliced
2 tbsp grated white cheddar cheese
2 tsp olive oil
2 large eggs
 1/4 cup Tostitos® Medium Salsa
Pinch kosher salt and freshly ground black pepper","Place toasted bagels on a serving plate.
Top half of each bagel with sliced avocado.
Sprinkle white cheddar cheese over avocado.
In a small skillet, heat olive oil over medium&#8209;low heat.
Fry eggs until they reach your preferred level of doneness.
Sprinkle with salt and pepper.
Place fried eggs over cheese and top each sandwich with salsa.
Serve immediately",10 minutes,,,"breakfast-burrito,mini-huevos-rancheros,mixed-bean-mango-salsa-with-avocado",5,1,2016-02-11 13:31:52
5132,Chicken and Mango Salsa Bites,https://www.tostitos.ca/recipes/chicken-and-mango-salsa-bites,ChickenMango-SalsaBites.jpg.resized.jpg,"Create the tastiest&nbsp;Chicken and Mango Salsa Bites, Tostitos&reg; own Chicken recipe with step-by-step instructions. Make the best Chicken recipe for any occasion.","1 cup chopped deli rotisserie chicken
 1/4 cup chopped red bell peppers
1 tbsp mayonnaise
1 tsp fresh lime juice
25-30 Tostitos® Bite Size Rounds Tortilla Chips
 1/2 cup Tostitos® Mango Salsa
Pinch kosher salt
Chopped fresh flat-leaf parsley, for garnish, optional","In a small bowl, toss chicken, red peppers, mayonnaise, lime juice and salt together.
Place a spoonful on top of each Tostitos® Bite Size Rounds Tortilla Chip and top with a dollop of Tostitos® Mango Salsa.
Garnish with chopped parsley, if desired.",10 minutes,,,"asian-salad-scoops,salmon-cheese-bites,summer-mango-salsa-with-flaked-salmon",0,0,2016-02-11 13:31:52
5134,Philly Cheese Steak Nachos,https://www.tostitos.ca/recipes/philly-cheese-steak-nachos,recipe_hd_philly-cheese-steak-nachos.jpg,"Create the tastiest&nbsp;Philly Cheese Steak Nachos, Tostitos&reg; own Steak recipe with step-by-step instructions. Make the best Steak recipe for any occasion.","1 bag Tostitos Cantina® Extra Thin Tortilla Chips
2 tbsp olive oil
2 onions, chopped
2 green bell peppers, chopped
6 oz shaved deli roast beef, roughly chopped
2 cups shredded provolone cheese
1 jar Tostitos® Salsa, mild, medium or hot","Preheat oven to 425°F.
In skillet, heat oil over medium&#8209;high heat; sauté onions and peppers for 3 to 5 minutes or until tender.
Let cool slightly.
On pizza pan, layer tortilla chips, onions and peppers, roast beef and cheese; bake for 2 to 4 minutes until cheese starts to melt.
Serve immediately with salsa.",15 minutes,,,"lasagna-nachos,italian-nachos,cheeseburger-nachos",0,0,2016-02-11 13:31:52
5135,Cool Greek-Style Nachos,https://www.tostitos.ca/recipes/cool-greek-style-nachos,recipe_hd_cool-greekstyle-nachos.jpg,"Create the tastiest&nbsp;Cool Greek-Style Nachos, Tostitos&reg; own Nachos recipe with step-by-step instructions. Make the best Nachos recipe for any occasion.","1 bag Tostitos® Restaurant Style Tortilla Chips
1 cup finely chopped, seeded tomato (about 1 large tomato)
1 cup finely chopped cucumber
1/2 cup sliced black olives
1/4 cup finely chopped red onion
1 cup tzatziki sauce
1 cup finely crumbled feta cheese","On serving platter, arrange half of the tortilla chips.
Top with half each of the tomato, cucumber, black olives and red onion.
Drizzle with half of the tzatziki sauce.
Repeat layers; sprinkle with feta.
Serve immediately.
",10 minutes,,,"lasagna-nachos,italian-nachos,cheeseburger-nachos",4,3,2016-02-11 13:31:52
5136,Shrimp Mango Salad,https://www.tostitos.ca/recipes/shrimp-mango-salad,recipe_hd_shrimp-mango-salad_0.jpg,"Create the tastiest&nbsp;Shrimp Mango Salad, Tostitos&reg; own Shrimp recipe with step-by-step instructions. Make the best Shrimp recipe for any occasion.","1/2 cup Tostitos® Mango Salsa
1 lb thawed frozen cooked large shrimp (16/20 count), tails removed
6 cups mixed greens
1/4 cup prepared salad dressing
1/4 red onion, thinly sliced
1 ripe avocado, peeled, pitted and chopped
Lime wedges (optional)","Toss shrimp with salsa; set aside. Toss mixed greens with dressing.
Divide mixed greens among 4 plates; spoon shrimp mixture alongside greens. Top with red onion and avocado. Serve with lime wedges (if using).",10 minutes,,,"onebite-fish-tacos,salmon-cheese-bites,summer-mango-salsa-with-flaked-salmon",3,2,2016-02-11 13:31:52
5137,Mixed Bean Mango Salsa with Avocado,https://www.tostitos.ca/recipes/mixed-bean-mango-salsa-avocado,recipe_hd_mixed-bean-mango-salsa-with-avocado.jpg,"Create the tastiest&nbsp;Mixed Bean Mango Salsa with Avocado, Tostitos&reg; own Salsa recipe with step-by-step instructions. Make the best Salsa recipe for any occasion.","1 bag Tostitos® Scoops!® Tortilla Chips
1 jar Tostitos® Mango Salsa
1 cup canned mixed beans, drained and rinsed
1 ripe avocado, peeled, pitted and chopped
2 tbsp lime juice
1 tsp hot sauce
1 tbsp chopped fresh cilantro","Stir together mango salsa, beans, avocado, lime juice, hot sauce; sprinkle with cilantro.
Serve with tortilla chips.",5 minutes,,,"avocado-lime-and-black-bean-salsa,zesty-salsa,chicken-and-mango-salsa-bites",0,0,2016-02-11 13:31:52
5986,Chicken Fajita Nachos,https://www.tostitos.ca/recipes/chicken-fajita-nachos,FLC16349_Tostitos_FFA_IGA_BIL_P1_0.png,,"1 bag Tostitos® Restaurant Style tortilla chips
2 tsp olive oil
 1/2 cup thinly sliced red onion
1  1/2 cups cubed cooked chicken breast
1 cup each chopped red and green pepper
2 cups shredded Tex Mex cheese","Preheat oven to 350F.  Spread Tostitos® Restaurant Style tortilla chips in a single layer on a large cookie sheet.
Heat oil in a medium frying pan over medium heat. Add red onions and cook, stirring frequently, until onions have softened slightly, 2 minutes.  Allow to cool slightly.
Sprinkle cheese evenly over chips. Top with onion, chicken and peppers.
Bake in preheated oven until cheese melts, 7&#8209;9 minutes. Serve warm with your favourite Tostitos® Salsa.",10 minutes,20 minutes,,"baked-hawaiian-skillet-nachos,avocado-chipotle-bites,cool-greekstyle-nachos",3,5,2016-05-10 17:01:38
5996,Avocado Chipotle Bites,https://www.tostitos.ca/recipes/avocado-chipotle-bites,Grilled%20Chicken%20Chipotle%20Bites%20with%20Avocado%20Cream-020-edited_2.jpg,,"1 bag Tostitos Cantina® Extra Thin Tortilla Chips
1 ripe avocado, peeled and pitted
1/2 cup sour cream
1 tbsp lime juice
1/2 tsp ground cumin
1/4 ts peach salt and pepper
1 1/2 cups cubed cooked grilled chicken breast (about 1/2 lb, 1 small chicken breast)
1/4 cup finely chopped red bell pepper","Mash avocado until smooth. Stir in sour cream, lime juice, cumin, salt and pepper until smooth.
Place piece of chicken on each tortilla chip; top with dollop of avocado cream. Sprinkle with red pepper.",20 minutes,30 minutes,,,3,2,2016-05-11 12:41:45
6016,Summer Garden Scoops!*,https://www.tostitos.ca/recipes/summer-garden-scoops,FLC16212_Summer%20Garden%20Scoops.jpg,,"60 mL ( 1/4 cup) finely diced red onion
125 mL ( 1/2 cup) finely diced red pepper
125 mL ( 1/2 cup) finely diced seeded English cucumber
60 mL ( 1/4 cup) crumbled feta cheese
10 mL (2 tsp.) olive oil
7.5 mL (1  1/2 tsp.) red wine vinegar
2.5 mL ( 1/2 tsp.) fresh basil
1 mL ( 1/4 tsp.) freshly ground pepper
1 mL ( 1/4 tsp.) salt
 1/2 bag Tostitos* Scoops!* tortilla chips (approx. 30)

Optional:
10 pitted Kalamata olives, quartered
","In a medium bowl combine red onion, red pepper, cucumber and feta cheese.
Add olive oil, vinegar, basil, pepper and salt. Toss to combine.
Place 7.5 mL (1  1/2 tsp.) of mixture on each Tostitos* Scoops!* tortilla chip. Top with olive slices, dividing evenly, if using.
",10 minutes,,,,0,0,2016-05-16 15:46:59
