ID,Title,Link,Categories,Image,Description,Ingredients,Directions,Notes,Prep Time,Cook Time,Servings,Video,Related Products,Average Ratings,Num Ratings,Order,Date,Featured
3515,Santa Sandwich Cookies,https://www.quakeroats.ca/recipes/santa-sandwich-cookies,Desserts,Santa_20Sandwich_20Cookies-007.jpg,One cookie is great but sandwich cookies are even better. Frosting spread between two delicious cookies and topped off with sprinkles makes a nice holiday treat. Santa may come only once a year but you can make these awesome cookies as often as you like.,"1 cup (2 sticks) butter or margarine, softened
1 cup sugar
1teaspoon vanilla
1-3/4 cups all-purpose flour
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/4 teaspoon salt
1 container (16 oz.) ready-to-spread vanilla-flavoured frosting, divided in half
Green or red food colouring (optional)
Coloured sugars and holiday sprinkles
","In large bowl, beat butter, sugar and vanilla with electric mixer until creamy. In separate bowl, combine flour, oats and salt; mix well.&nbsp;
Add to butter mixture; mix well. Divide dough in half. Shape each half into a 2-inch diameter roll (approximately 5 inches long). Wrap in plastic wrap; chill about 3 hours or longer.
Heat oven to 350&deg;F. Unwrap one roll of dough and cut into 1/4-inch slices. Place slices about 1 inch apart on ungreased cookie sheets. Repeat with remaining rolls.
Bake 12 to 14 minutes or until edges are light golden brown. Cool 1 minute on cookie sheet; remove to wire rack. Cool completely.
Divide frosting in half. Cover and refrigerate half of frosting for another use. Tint remaining frosting with food colouring, if desired.&nbsp;
Spread frosting on bottom of one cooled cookie; top with second cookie. Roll edge of frosting in decorations. Repeat with remaining cookies. Store tightly covered.",,,,,,"4231,4239",3,3,264,2015-12-10 14:56:02,0
3516,Santa's Stockings,https://www.quakeroats.ca/recipes/santas-stockings,Desserts,Santas_20Stockings-057.jpg,This is where your creativity can shine through. Let this yummy treat take whatever holiday shape you desire. Cherries or cranberries not only add a great taste but also help you have a little more fun baking.,"1/2 cup (1 stick) margarine or butter, softened
2/3 cup firmly packed brown sugar
1/4 cup granulated sugar
1 egg
2 tablespoons milk
1 teaspoon almond extract
3/4 cup all-purpose flour
1/2 teaspoon baking soda
1/4 teaspoon salt (optional)
2-1/2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1 cup dried cherries or dried cranberries
1 cup coarsely chopped almonds (optional)
Decorating icing
Semisweet chocolate pieces
Candy-coated chocolate pieces
","Heat oven to 350&deg;F. Lightly grease two cookie sheets.
Beat margarine and sugars until creamy. Add egg, milk and almond extract; beat well. Add combined flour, baking soda and salt; mix well. Stir in oats, dried cherries and almonds; mix well.&nbsp;
Divide dough into 4 equal portions. With moistened hands, pat dough onto prepared cookie sheets into 1/4-inch thick holiday shapes such as stockings, Christmas trees or candy canes.
Bake 12 to 14 minutes or until edges are light golden brown. Cool 2 minutes on cookie sheets; remove to wire rack with wide spatula or pancake turner. Cool completely.
Decorate cookies as desired.","For easy drop cookies, heat oven to 375&deg;F. Follow recipe as directed above except drop dough by rounded measuring tablespoonfuls onto ungreased cookie sheets. Bake 10 to 12 minutes or until light golden brown. Cool 1 minute on cookie sheets; remove to wire rack. Cool completely.
&nbsp;
For Gift Giving: Wrap decorated cookies individually in plastic wrap. Pack each cookie in separate gift bag filled with crumpled tissue paper in holiday colours.",,,,,"4231,4239",4,4,265,2015-12-10 14:56:02,0
3517,Snickerdoodle Drops,https://www.quakeroats.ca/recipes/snickerdoodle-drops,Desserts,Snikerdoodle_20Drops-028.jpg,"This is a holiday classic and popular favourite. Perfect for giving out to those you love or just hanging onto and enjoying. Either way, add some Quaker oats for a new spin and enjoy the holiday season.","1/2 pound (2 sticks) margarine or butter, softened
3/4 cup firmly packed brown sugar
3/4 cup granulated sugar
2 eggs
1-3/4 cups all-purpose flour
2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1 teaspoon ground cinnamon
1 teaspoon baking soda
1/2 teaspoon salt (optional)
1 tablespoon granulated sugar
1 teaspoon ground cinnamon","Heat oven to 375&ordm;F. In large bowl, beat margarine, brown sugar and 3/4 cup granulated sugar until creamy. Add eggs; beat well. Add combined flour, oats, 1 teaspoon cinnamon, baking soda and salt; mix well.
Drop dough by rounded teaspoonfuls onto ungreased cookie sheets. Sprinkle each cookie lightly with combined remaining 1 tablespoon granulated sugar and remaining 1 teaspoon cinnamon.
Bake 8 to 10 minutes. Cool 1 minute on cookie sheets; remove to wire rack. Cool completely. Store tightly covered.",,,,,,,3,3,266,2015-12-10 14:56:02,0
3518,Snickerdoodle Mini Muffins,https://www.quakeroats.ca/recipes/snickerdoodle-mini-muffins,Desserts,Snickerdoodle_20Mini_20Muffins-053-2.jpg,Mini muffins are always a nice surprise. Muffins are good but there is something eye catching about mini muffins. Add to that the classic taste of a snickerdoodle recipe with some Quaker and you have a fantastic new snack. ,"3 tablespoons sugar
1 teaspoon ground cinnamon
1/4 cup all-purpose flour
1-1/4 cup whole-wheat flour
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/3 cup packed brown sugar
1 teaspoon baking powder
1/2 teaspoon baking soda
1/2 teaspoon salt
1 teaspoon cinnamon
1 cup apple juice
1 egg, lightly beaten
1/4 cup vegetable oil
1 teaspoon vanilla
","Heat oven to 400&deg;F. Spray bottoms only of mini muffin pan cups with cooking spray.
For topping, combine sugar and cinnamon in small bowl; mix well and set aside.
For muffins, combine all-purpose flour, whole-wheat flour, oats, brown sugar, baking powder, baking soda, salt, and cinnamon in a large bowl; mix well.&nbsp;
In small bowl, combine apple juice, egg, oil and vanilla; blend well. Add to dry ingredients all at once; stir just until dry ingredients are moistened. (Do not overmix)
Fill muffin cups two-thirds full. Sprinkle topping evenly over tops of muffins.
Bake 14 to 18 minutes or until light golden brown. Cool muffins in pan on wire rack 5 minutes; remove from pan. Serve warm.","To prepare regular-size muffins, line 12 medium muffin pan cups with paper baking cups or spray bottoms only with cooking spray. Prepare muffin batter as directed above. Fill muffin cups almost full. Sprinkle with topping. Bake 18 to 22 minutes or until light golden brown. Cool muffins in pan on wire rack 5 minutes; remove from pan. Serve warm.",,,,,"4231,4239",3,1,267,2015-12-10 14:56:02,0
3519,Snowman Oatmeal Cookies,https://www.quakeroats.ca/recipes/snowman-oatmeal-cookies,Desserts,Snowman_20Oatmeal_20Cookies-013.jpg,It's always nice to change up something familiar. Get creative in the kitchen and turn a classic oatmeal recipe into a snowman oatmeal recipe. It&rsquo;s as easy as shaping them and adding a little frosting.,"8 tablespoons (1 stick) butter or margarine, softened
2/3 cup firmly packed brown sugar
1/4 cup granulated sugar
1 egg
1 tablespoon vanilla
3/4 cup all-purpose flour
1/2 teaspoon baking soda
2-1/2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
Decorator frosting in tubes
Candy sprinkles and small candies
","Heat oven to 350&deg;F. Lightly grease two cookie sheets.
In large bowl, beat butter and sugars with electric mixer until creamy. Add egg and vanilla; beat well. In separate bowl, combine flour and baking soda; mix well. Add to butter mixture; mix well. Stir in oats; mix well. Divide dough into 4 equal portions.
Using hands, pat each portion of dough into a large 1/4-inch thick snowman on cookie sheet.
Bake 12 to 14 minutes or until edges are light golden brown. Cool 2 minutes on cookie sheets; carefully remove to wire rack.&nbsp;
Cool completely. Decorate as desired with frosting and candy. Store tightly covered.",,,,,,"4231,4239",4,2,268,2015-12-10 14:56:02,0
3520,Soft Molasses Cinnamon Oat Cookies,https://www.quakeroats.ca/recipes/soft-molasses-cinnamon-oat-cookies,Desserts,Soft_20Molasses_20Cinnamon_20Oat_20Cookies-011_1.jpg,If a treat isn’t as good as you expect then cinnamon is one of those magical spices that makes things a little better. Apple pie would certainly not be the same without it. Add just the right amount of cinnamon to this recipe and enjoy Soft Molasses Cinnamon Oat Cookies. ,"3/4 cup firmly packed brown sugar
1/3 cup (5-1/3 tablespoons) butter, softened
1/2 cup canola oil
1/3 cup molasses
2 eggs
1 cup whole-wheat flour
2/3 cup all-purpose flour
1 teaspoon baking soda
1 teaspoon ground cinnamon
1/2 teaspoon salt
3 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
2/3 cup cinnamon chips or raisins
","Heat oven to 350&deg;F.
In large bowl, beat brown sugar and butter with electric mixer until creamy. Add oil, molasses and eggs; beat until well combined.
In separate bowl, combine whole-wheat flour, all-purpose flour, baking soda, cinnamon and salt; mix well. Add to creamed mixture; beat until well blended. Stir in oats and cinnamon chips.
Drop dough by level measuring tablespoonfuls about 2 inches apart onto ungreased cookie sheets.
Bake 8 to 10 minutes until light brown. Cool 1 minute on cookie sheets; transfer to wire racks. Cool completely. Store tightly covered.",,,,,,"4231,4239",2,6,269,2015-12-10 14:56:02,0
3521,Oatmeal Butter Brittle Cookies,https://www.quakeroats.ca/recipes/oatmeal-butter-brittle-cookies,Desserts,Oatmeal_20Butter_20Brittle_20Cookies-013.jpg,"Making a pan of brittle is as easy as making a batch of cookies. We made it rich and rewarding with success in mind; you just keep thinking about the yumminess of every bite, and how surprisingly clean your kitchen will stay the whole time.","2  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1-1/4  cups all-purpose flour

1/2  teaspoon baking powder

1/2  pound (2 sticks) butter or margarine, chilled and cut into pieces

1  cup powdered sugar

2/3  cup firmly packed brown sugar

1-1/2  tablespoons water

1  teaspoon vanilla

1  cup chopped dry roasted or lightly salted peanuts

2  cups (12 ounces) semi-sweet chocolate chips, divided
","Heat oven to 350&deg;F. Line two cookie sheets with aluminum foil.
In large bowl, combine oats, flour and baking powder. Add butter; beat on low to medium speed of electric mixer until crumbly. Add sugars, water and vanilla. Beat on low speed until dough starts to form. By hand, stir in peanuts.
Divide dough in half. Place half on one cookie sheet; flatten with lightly floured hands into 13 x 9-inch rectangle. Repeat using remaining dough and second cookie sheet.
Bake 22 to 25 minutes or until golden brown, rotating cookie sheets after 12 minutes. Place cookie sheets on wire racks.
Sprinkle 1 cup chocolate chips evenly over each large cookie. Let stand 2 to 3 minutes. With spatula or knife, spread softened chocolate evenly over cookies. Cool completely. (Refrigerate 15 minutes to set chocolate, if necessary).
Remove large cookies from cookie sheets and peel off foil. Break each large cookie into 24 pieces. Store tightly covered.",,,,,,"4231,4239",4,6,270,2015-12-10 14:56:02,0
3522,Oat Pecan Praline Cookies,https://www.quakeroats.ca/recipes/oat-pecan-praline-cookies,Desserts,Oat_20Pecan_20Praline_20Cookies-020_0.jpg,Part crunchy. Part gooey. All delicious. That&rsquo;s what you get when you mix the pecans and pralines of this easy-to-make recipe together. If anyone in your family has a nut allergy then simply replace the pecans with pretzels to keep the crunch/goo mix intact.,"1-1/4  cups firmly packed brown sugar

1/2  pound (2 sticks) margarine or butter, softened

2  eggs

2  tablespoons molasses

1  teaspoon maple extract

1-1/4  cups all-purpose flour

1  teaspoon baking soda

2-1/2  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1  cup pecans, coarsely chopped

3/4  cup pecan halves (about 48 halves)
","In large bowl, beat sugar and margarine until creamy. Add eggs, molasses and maple extract; beat well. Add combined flour and baking soda; mix well. Add oats and chopped pecans; mix well. Cover; chill at least 1 hour.
Heat oven to 350&deg;F. Lightly grease cookie sheets. Shape dough into 1-inch balls. Place 3 inches apart on cookie sheets. Flatten each ball by pressing a pecan half in the centre.
Bake 10 to 12 minutes or until deep golden brown. Immediately remove from cookie sheets to wire rack. Cool completely. Store tightly covered.",,,,,,"4231,4239",4,2,271,2015-12-10 14:56:02,0
3524,Hidden Berry Cupcakes,https://www.quakeroats.ca/recipes/hidden-berry-cupcakes,Desserts,Hidden_20Berry_20Cupcakes-017-min_0.jpg,Your couch is so much more than a seat in the living room. To a child it’s also a magical fort or castle. Using their imagination can make kids pretty hungry. Inspire their creativity with these berry infused cupcakes. Kids and cupcakes just go together. Like couches and castles.,"1-3/4 cups all-purpose flour
1-1/4 cups granulated sugar
1 tablespoon baking powder
1/2  teaspoon salt
1/3 cup (5-1/3 tablespoons) butter, softened
3  eggs
2/3 cup milk

1 tablespoon vanilla
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/2 cup seedless strawberry or raspberry fruit spread
Confectioners’ sugar","Heat oven to 350&ordm;F.
Line 16 medium muffin cups with paper or foil baking cups; set aside.
In large bowl, combine flour, sugar, baking powder and salt. Add butter and beat with electric mixer on low speed until crumbly, about 1 minute.
In medium bowl, combine eggs, milk and vanilla; add to flour-butter mixture.
Beat on low speed until incorporated, then on medium speed 2 minutes. Gently fold in oats. Divide batter evenly between muffin cups, filling each about 3/4 full.
Bake 18 minutes or until a wooden pick inserted in centre comes out clean. Remove from pan; cool completely on wire rack.
Using small sharp knife, cut out a cone-shaped piece from the centre of each cupcake, leaving a 3/4-inch border around edge of cupcake. Carefully remove and reserve cake pieces. Fill each depression with a generous teaspoon of fruit spread. Top with reserved cake pieces; sift confectioners&rsquo; sugar over tops of cupcakes.",,15 min,18 min,,,"4231,4239",4,1,272,2015-12-10 14:56:02,0
3525,Holiday Cookie Surprises,https://www.quakeroats.ca/recipes/holiday-cookie-surprises,Desserts,Holiday_20Cookie_20Surprises-010_1_0.jpg,"Whether it&rsquo;s with some milk or just on their own, cookies are always a nice treat. The goodness of Quaker oats combines with bite sized candies for cookies that are a pleasant surprise. This holiday season give them something delicious to snack on.","1  cup (2 sticks) margarine or butter, softened

3/4  cup powdered sugar

1  egg

1  teaspoon vanilla

2  cups all-purpose flour

1-1/4  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1/4  teaspoon salt (optional)

Approximately 48 assorted bite-size candies

Coloured sugar or candy sprinkles
","Heat oven to 325&deg;F. Beat margarine and sugar until creamy. Add egg and vanilla; beat well. Add combined flour, oats and salt; mix well.
Shape dough into 1-inch balls. Press desired candy piece into centre of each ball; shape dough around candy so it is completely hidden.
Roll cookies in coloured sugar or candy sprinkles until evenly coated. Place 1-1/2 inches apart on ungreased cookie sheets.
Bake 14 to 17 minutes or until set and bottoms are light golden brown. Remove to wire rack. Cool completely. Store tightly covered.","For gift giving: Pack in holiday cookie tins or make cookie bundles. To make bundles, arrange a few cookies in the centre of a square of food-safe wrap. Form into a bundle and tie closed at top with ribbon.
Variation: For powdered sugar-coated cookies, bake uncoated cookies as directed above. Remove to wire rack; cool 5 minutes. Place about 3/4 cup powdered sugar in plastic bag. Gently shake 3 to 4 cookies in powdered sugar until coated. Repeat with remaining cookies. Sift remaining powdered sugar over cookies. Cool completely.
",,,,,"4231,4239",4,1,273,2015-12-10 14:56:02,0
3526,Holiday Oatmeal Cookie Brittle,https://www.quakeroats.ca/recipes/holiday-oatmeal-cookie-brittle,Desserts,Holiday_20Oatmeal_20Cookie_20Brittle-034.jpg,The holidays are the perfect time to indulge a little. After a nice dinner give your guests an early present with some white chocolate and chocolate chips in a delicious Quaker dessert. You&rsquo;ve all been good this year.,"2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1 1/2 cups all-purpose flour
1/2 teaspoon baking powder
1 cup (2 sticks) cold butter, cut into small pieces
1 cup powdered sugar
2/3 cup firmly packed brown sugar
1 1/2 teaspoons water
1 teaspoon vanilla
2 cups (12 oz.) bittersweet or semisweet chocolate chips
2/3 cup white chocolate pieces
Edible gold dust (optional)","Heat oven to 350&deg;F.
Line two large cookie sheets with aluminum foil.
In large bowl, combine oats, flour and baking powder. Add butter. Beat on low to medium speed of electric mixer until crumbly. Add powdered sugar, brown sugar, water and vanilla. Beat on low speed until dough forms.
Divide dough in half. Place one-half on one cookie sheet; flatten with lightly floured hands into 13 x 9-inch rectangle, about 1/8 inch thick. Repeat using remaining dough and second cookie sheet.
Bake 22 to 25 minutes or until golden brown, rotating cookie sheets after 12 minutes. Remove cookie sheets to wire racks.
Sprinkle 1 cup dark chocolate pieces evenly over each large, warm cookie. Let stand 2 to 3 minutes. With spatula or knife, spread softened chocolate evenly over cookies. Sprinkle white chocolate pieces evenly over smooth chocolate on both cookies; let stand 2 to 3 minutes. With the tip of a knife, run through the white chocolate pieces, dragging them into the dark chocolate, making marble-like streaks. Sprinkle with gold dust, if desired.
Cool completely. Refrigerate 15 minutes to set chocolate, if necessary.
Remove large cookies from cookie sheet and peel off foil. Break each into 24 pieces. Store tightly covered in a cool place.",Edible gold dust can be found at specialty baking stores.,30 min,22 min,,,"4231,4239",4,1,274,2015-12-10 14:56:02,0
3527,Honey Pot Oatmeal Cookies,https://www.quakeroats.ca/recipes/honey-pot-oatmeal-cookies,Desserts,Honey_20Pot_20Oatmeal_20Cookies-015.jpg,Snacking has never been more tempting. These cookies are loaded with popular favourites. Quaker oats combined with honey and peanut butter into a batch of cookies that can turn any time into snack time. ,"1 cup peanut butter
1 cup honey
1/4 cup granulated sugar
4 tablespoons (1/2 stick) butter or margarine in sticks*, softened
1 egg, lightly beaten
1/4 cup milk
2 teaspoons vanilla
3 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1-3/4 cups flour**
1 teaspoon baking soda
1 cup golden raisins
1/2 cup coarsely chopped dry roasted peanuts (optional)","In large bowl, beat peanut butter, honey, sugar and butter with electric mixer until creamy. Add egg, milk and vanilla; mix well. Add combined oats, flour and baking soda; mix well. Stir in raisins and peanuts.
Heat oven to 375&deg;F.
Drop dough by rounded tablespoonfuls onto ungreased cookie sheets.
Bake 7 to 10 minutes or until light golden brown.
Remove to wire rack; cool completely. Store tightly covered at room temperature or wrap airtight and freeze.",,,7 min                     ,,,"4231,4239",4,2,275,2015-12-10 14:56:02,0
3528,Jack-Oat-Lantern Pops,https://www.quakeroats.ca/recipes/jack-oat-lantern-pops,Desserts,Jack-Oat_20Lantern-Pops-009.jpg,"Halloween rocks because if there’s one thing better than free candy, it’s homemade cookies on a stick topped with vanilla frosting and an assortment of sweets. The only trick you’ll have to worry about is trying not to finish the whole batch in one night.","1-1/4  cups firmly packed brown sugar

1/2  pound (2 sticks) margarine, softened

2  eggs, lightly beaten

2  tablespoons milk

2-1/2  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

2  cups all-purpose flour

2  teaspoons baking powder

1/4  teaspoon baking soda

1  teaspoon ground cinnamon

1/4  teaspoon salt (optional)

Flat wooden sticks

Prepared vanilla frosting

Assorted candies (such as candy corn, spearmint leaves, chocolate pieces, candy-coated chocolate pieces)
","In large bowl, beat sugar and margarine until creamy. Add eggs and milk; beat well. Add combined oats, flour, baking powder, baking soda, cinnamon and salt; mix well. Cover; chill about 2 hours.
Heat oven to 375&deg;F. Roll dough into 1-1/2-inch diameter balls. Place 3 inches apart on ungreased cookie sheet. Insert a flat wooden stick into side of each ball of dough.
Using bottom of glass dipped in sugar, flatten to form 2-3/4-inch diameter circles.
Bake 14 to 16 minutes or until edges are light golden brown. Cool 1 minute on cookie sheet; remove to wire rack. Cool completely. Decorate as desired with frosting and candies.",,,,,,"4231,4239",4,2,276,2015-12-10 14:56:02,0
3529,Layers of Love Cakes,https://www.quakeroats.ca/recipes/layers-love-cakes,Desserts,Layers_20of_20Love_20Cakes-020.jpg,Nothing says love like a delicious home-baked dessert. And you don’t have to wait for Valentine’s Day to make it. It’s easy and in this case it can’t even be confined to a single layer. There’s just too much raspberry purée and luxurious creamy filling to go around. Which is the way it should be.    ,"1 package (18.25 oz) white cake mix, regular or with pudding

1-1/2 cups fat-free milk

1/3 cup canola oil

3  large egg whites

1-1/2 teaspoons vanilla, divided

1 cup cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

2 ounces reduced-fat cream cheese, softened

3 tablespoons confectioners’ sugar plus additional for garnish

1/2  pint heavy (whipping) cream

1-3/4 cups fresh or frozen raspberries, coarsely crushed
","Heat oven to 350&ordm;F.
Lightly coat 24 medium muffin cups with non-stick cooking spray; set aside.
For cupcakes, beat cake mix, milk, oil, egg whites and 1 teaspoon vanilla in large bowl with electric mixer on low speed 30 seconds to blend.
Beat 2 minutes on medium speed, scraping bowl occasionally. Gently fold in oats. Divide batter evenly between muffin pan cups, filling each about 3/4 full.
Bake 20 to 22 minutes or until wooden pick inserted in centre comes out clean.
Cool 2 minutes in pan; remove from pan and cool completely on wire rack.
For filling, beat cream cheese, confectioners&rsquo; sugar and remaining 1/2 teaspoon vanilla with electric mixer on low speed until blended. Add cream, gradually increasing mixer speed to high and beat until soft peaks form. (Do not overbeat.)
With serrated knife, slice cupcakes in half horizontally. Spread cut side of cupcake bottoms with heaping measuring teaspoonful crushed raspberry spread. Top with heaping measuring tablespoonful cream. Place cupcake tops cut sides down on top of cream, pressing gently. Sprinkle with confectioners&rsquo; sugar and garnish with additional fresh berries if desired. Cover and refrigerate leftover cupcakes up to 3 days.","Cupcakes may be baked ahead and frozen in tightly covered container up to 1 month. To thaw, remove cupcakes from container to plate and let stand at room temperature 30 minutes.",,,,,"4231,4239",4,2,277,2015-12-10 14:56:02,0
3530,Lazy Daisy Oatmeal Cake,https://www.quakeroats.ca/recipes/lazy-daisy-oatmeal-cake,Desserts,_2318_20Lazy_20Daisy_20Oatmeal_20Cake.jpg,"There’s nothing better than spending a crisp fall afternoon curled up under a blanket with a good book, unless you add a fluffy and moist piece of cake into the picture. Not only does this no-fuss dessert taste divine, but it’s delicious enough to share  while the hero in your novel holds you captive chapter after chapter.  ","1-1/4  cups boiling water
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/3 cup butter or margarine, softened
2 cups granulated sugar
2 egg whites or 1 egg
1-3/4 cups all-purpose flour
1 teaspoon baking soda
1 teaspoon ground cinnamon or mixed spice
1/4 teaspoon ground nutmeg
1/4 teaspoon salt

Topping:
1/2 cup shredded coconut
1/2 cup firmly packed brown sugar
1/2 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
3 tablespoons low fat-milk
2 tablespoons butter or margarine, melted","Heat oven to 350&deg;F.
Lightly grease and flour 8 or 9-inch square baking pan.
For cake: pour boiling water over oats in medium bowl; mix well. In large bowl, beat butter and sugar until well blended. Add egg whites; beat well. Add reserved oat mixture and combined flour, baking soda, cinnamon, nutmeg and salt; mix well. Pour batter into pan.
Bake 55 to 65 minutes (8-inch pan) or 50 to 60 minutes (9-inch pan) or until wooden pick inserted in centre comes out clean.
Transfer cake in pan to wire rack.
For topping: combine all ingredients in small bowl; mix well. Spread evenly over top of warm cake.
Broil about 4 inches from heat 1 to 2 minutes or until topping is bubbly. Watch closely; topping burns easily.
Cool cake in pan on wire rack. Store tightly covered at room temperature.","Metric Oven Temp: 180&deg;C
Square baking pan: 2 or 2.5 L",20 min,1 hour,,,"4231,4239",3,11,278,2015-12-10 14:56:02,0
3531,Lemon Oat Shortbread,https://www.quakeroats.ca/recipes/lemon-oat-shortbread,Desserts,Lemon_20Oat_20Shortbread-014.jpg,"Unlike fruitcake, shortbread should be thought of as more than just a holiday treat. It’s far too delectable to be eaten only once a year, and the truth is that any celebration is better with shortbread. Swap out your routine shortbread recipe for this lemony version and the party can only be improved. ","1 pound (4 sticks) butter, softened

1-1/3  cups powdered sugar

4  teaspoons finely grated lemon peel (firmly packed)

2-1/2  cups all-purpose flour*

2  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1/2  teaspoon baking powder

1/2  teaspoon salt (optional)
","In large bowl, beat butter, sugar and lemon peel with electric mixer until creamy. Gradually add combined flour, oats, baking powder and salt; mix well. Divide dough in half; wrap each half in plastic wrap. Chill 1 hour or until firm.
Heat oven to 325&deg; F. Remove one portion of dough from refrigerator.
On lightly floured surface, roll dough into 10-inch square. With sharp knife, cut into 30 rectangles (each about 3 inches long and 1 inch wide).
Transfer rectangles to ungreased cookie sheets; prick each rectangle three times with a fork. Repeat with remaining dough.
Bake 18 to 20 minutes or until lightly browned. Cool 1 minute on cookie sheets; remove to wire rack. Cool completely. Store tightly covered.",,,,,,"4231,4239",2,2,279,2015-12-10 14:56:02,0
3533,Cinnamon-Sprinkled Fruit Crisp,https://www.quakeroats.ca/recipes/cinnamon-sprinkled-fruit-crisp,Desserts,FruitCrisp_0.jpg,"Nothing tops off a perfect Sunday dinner like a warm fruit crisp just out of the oven. We suggest baking the dish at the start of your meal for a perfectly timed dessert. The smell of cinnamon and baked apples, pears or peaches is comforting and heavenly. Your guests may never want to leave.  ","6  cups peeled, thinly sliced apples, peaches or pears (6 to 8 medium)
1/4  cup water
1/4  cup firmly packed brown sugar
2  tablespoons all-purpose flour
1/2  teaspoon ground cinnamon
3/4  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
3  tablespoons firmly packed brown sugar
2  tablespoons margarine, melted
1/4  teaspoon ground cinnamon
Non-fat frozen yogourt (optional)","Heat oven to 350°F. Spray 8-inch square glass baking dish with cooking spray.
For filling, combine fruit and water in large bowl. Add sugar, flour and cinnamon; stir until fruit is evenly coated. Spoon into baking dish.
For topping, combine all ingredients in medium bowl; mix well. Sprinkle evenly over fruit.
Bake 30 to 35 minutes or until fruit is tender. Serve warm with non-fat frozen yogourt, if desired.","Cook’s Notes
If using apples, Jonathan, McIntosh, Winesap, Granny Smith, Northern Spy, Greening and Rome Beauty are recommended. One medium apple yields about 1 cup sliced or chopped. If using pears, Bartlett, Anjou, and Bosc are recommended.",,,,,"4231,4239",4,1,280,2015-12-10 14:56:02,0
3534,Milk Chocolate Oatmeal Cookies,https://www.quakeroats.ca/recipes/milk-chocolate-oatmeal-cookies,Desserts,Milk_20Chocolate_20Oatmeal_20Cookies-009.jpg,"Be the belle of your next bake sale by bringing along several batches of these delicious cookies. The addition of cinnamon and vanilla will have people lining up. And after the first taste, they’ll line up again. ","1-1/4  cups all-purpose flour

1/2  teaspoon baking powder

1/2  teaspoon baking soda

1/2  teaspoon ground cinnamon

1/4  teaspoon salt

12  tablespoons (1-1/2 sticks) butter or margarine, softened

3/4  cup firmly packed brown sugar

1/3  cup granulated sugar

1-1/2  teaspoons vanilla

1  large egg

2  tablespoons milk

1-3/4  cups (11.5-oz. pkg.) milk chocolate chips

1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1/2  cup raisins (optional)
","In small bowl, combine flour, baking powder, baking soda, cinnamon and salt; mix well. In large bowl, beat butter, sugars and vanilla with electric mixer until creamy.
Beat in egg. Gradually beat in flour mixture and milk. Stir in chips, oats and raisins. Drop by rounded teaspoonfuls onto ungreased baking sheets.
Bake 10 to 14 minutes or until edges are crisp but centres are still soft. Cool on baking sheets 2 minutes; remove to wire racks. Cool completely.",,,,,,"4231,4239",3,7,281,2015-12-10 14:56:02,0
