ID,Category,Name,Link,Image,Description,Ingredients,Alert,Portion,Nutrition Facts,Order,Featured
9421,Instant Oatmeal,Quaker<sup>®</sup> Caramel Apple Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-caramel-apple-instant-oatmeal,Quaker_Instant Oatmeal Caramel Apple_ENG.png,"<p>A warm twist on a fall classic! Quaker&reg; Instant Oatmeal is now offering a Caramel Apple flavour available only for a limited time. These are the same wholesome oats you've come to expect from Quaker&reg; in easy to carry single-serving packets, ready in 90 seconds! Made with 100% Whole Grain Canadian Oats, and providing a source of fibre, this is a part of a quick delicious breakfast that'll help you get a nutritious start to your day!</p><ul><li>Made With 100% Whole Grain Canadian Oats</li><li>Source of Fibre</li><li>No Artificial Flavours, or Colours</li><li>0 Trans Fat, 0 Cholesterol</li><li>Low In Saturated Fat</li><li>Made In Canada / Made in Canada from domestic and imported ingredients.</li><li>30g of Whole Grains Per 43g Serving</li></ul>","Whole grain rolled oats, sugar, dehydrated apple pieces, salt, calcium stearate, natural flavour.","Contains oat and milk ingredients.
May contain wheat",Per 1 packet (43 g),"- Calories 160 
- Fat 2g | 3%
 -- Saturated Fat 0.4g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 0mg | 
- Carbohydrate 33g | 11%
 -- Fibre 3g | 12%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 11g | 
- Protein 4g | 
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 8%
",201,0
9945,Instant Oatmeal,Quaker<sup>®</sup> Bananas & Cream Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-bananas-cream-instant-oatmeal,Quaker_IQO_BananasCream_8ct_Eng.png,"<p>Bursting with the sweet flavours of ripe bananas and fresh cream, Quaker® Bananas & Cream flavour Instant Oatmeal is a delicious start to the morning! These are the same wholesome oats you've come to expect from Quaker® in easy to carry single-serving packets, ready in 90 seconds! Made with 100% Whole Grain Canadian Oats, and providing a source of fibre, this is a part of a quick delicious breakfast that'll help you get a start to your day! Available for a limited time!</p><ul><li>Made With 100% Whole Grain Canadian Oats                    </li><li>Source of Fibre                    </li><li>No Artificial Flavours, or Colours                    </li><li>Made With Real Fruit                    </li><li>0 Trans Fat, 0 Cholesterol                    </li><li>Low In Saturated Fat                    </li><li>Made In Canada / Made in Canada from domestic and imported ingredients.</li><li>30g of Whole Grains Per 43g Serving         </li></ul>","WHOLE GRAIN ROLLED OATS, SUGAR, DRIED BANANAS, SALT, MILK POWDER, CREAM SOLIDS, MIXED TOCOPHEROLS, NATURAL FLAVOUR.","CONTAINS OAT AND MILK INGREDIENTS.
MAY CONTAIN WHEAT.",Serving Size 30g,"- Calories 110 
- Total Fat 1.5g | 2 %
 -- Saturated Fat 0.3g | 2 %
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 150mg | 6 %
- Carbohydrate 23g | 8% 
 -- Fibre 2g | 8 %
 -- Sugars 8g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 6 %
",200,1
4200,Low Fat Muffin Mix,Quaker<sup>®</sup> Low Fat Banana Muffin Mix,https://www.quakeroats.ca/products/quaker®-low-fat-banana-muffin-mix,Quaker_Muffin Banana Low Fat_ENG.png,"<p>What could be better than a tasty banana muffin fresh from the oven? A tasty, fresh-baked banana muffin that is also low in fat. Enjoy these easy-to-make muffins anytime; we know you'll love them!</p>","Wheat flour, sugar, wheat bran, dehydrated bananas, soybean oil, whey powder (milk), dextrose, emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), salt, sodium bicarbonate, monocalcium phosphate, natural flavour (soy protein isolate).","Contains wheat, soy, and milk ingredients.
May contain egg.",Per 1/4 Cup (38 g),"- Calories 140 
- Fat 1.5g | 3%
 -- Saturated Fat 0.5g | 3%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 240mg | 10%
- Carbohydrate 29g | 10%
 -- Fibre 1g | 6%
 -- Sugars 13g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",256,0
4189,Brownie Mix,Quaker<sup>®</sup> Chocolate Fudge Brownie Mix ,https://www.quakeroats.ca/products/quaker®-chocolate-fudge-brownie-mix,Quaker_Brownie Chocolate Fudge_ENG.png,"<p>Our easy-to-make Chocolate Fudge Brownie Mix makes it quick to enjoy moist chewy brownies anytime. These warm chocolaty treats are sure to please the entire family, so go ahead, and indulge!</p>","Cane sugar, wheat flour, soybean oil, icing sugar, cocoa, dextrose, salt, artificial flavour, sodium bicarbonate, sodium carboxymethyl cellulose.","Contains wheat and soy ingredients.
May contain traces of dried egg and milk.",Per 1/3 Cup (50 g),"- Calories 220 
- Fat 7g | 10%
 -- Saturated Fat 1.5g | 7%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 95mg | 4%
- Carbohydrate 39g | 13%
 -- Fibre 2g | 7%
 -- Sugars 26g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 0 %
- Iron | 10 %
",251,0
4192,Low Fat Muffin Mix,Quaker<sup>®</sup> Honey Bran Low-Fat Muffin Mix,https://www.quakeroats.ca/products/quaker®-honey-bran-low-fat-muffin-mix,Quaker_Muffin Honey Bran Low Fat_ENG.png,"<p>Looking for a tasty morning muffin you can feel good about? Look no further than our Honey Bran Low-Fat Muffin Mix &ndash; with the rich taste of honey and the wholesome goodness of Quaker&reg; Oats, this is a muffin we know you'll love!</p>","Wheat flour, cane sugar, wheat bran, dextrose, whey powder (milk), honey flavoured preparation (honey, glucose-fructose, wheat starch, corn syrup, soy flour, calcium stearate, hydroxylated soy lecithin), soybean oil, emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), salt, sodium bicarbonate, monocalcium phosphate, caramel colour (soy, sulphites).","Contains wheat, milk, soy, and sulphite ingredients.
May contain egg.",Per  1/4  Cup  ( 38 g),"- Calories 140 
- Fat 1.5g | 2%
 -- Saturated Fat 0.5g | 3%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 250mg | 10%
- Carbohydrate 29g | 10%
 -- Fibre 3g | 11%
 -- Sugars 13g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 10 %
",255,0
4197,Cookie Mix,Quaker<sup>®</sup> Chocolate Chip Cookie Mix,https://www.quakeroats.ca/products/quaker®-chocolate-chip-cookie-mix,Quaker_Cookie Chocolate Chip_ENG.png,"<p>There are few scents as tantalizing to the taste buds as fresh-baked chocolate chip cookies. And since they're ready in 8- 10 minutes, you can fill your home with that fresh-baked smell whenever you want. Once they're done, just remember to save some of the chewy, chocolaty goodness for your entire family.</p>","Brown sugar, wheat flour, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanillin), shortening (canola oil, modified palm and palm kernel oils), sodium bicarbonate, salt, dextrose, natural and artificial flavours.","Contains wheat and soy ingredients.
May contain egg and milk.",Per 3 Tablespoons (30 g),"- Calories 140 
- Fat 5g | 8%
 -- Saturated Fat 2g | 10%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 130mg | 5%
- Carbohydrate 22g | 7%
 -- Fibre 1g | 3%
 -- Sugars 13g | 
- Protein 1g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",252,0
4205,Cookie Mix,Quaker<sup>®</sup> Oatmeal Cookie Mix,https://www.quakeroats.ca/products/quaker®-oatmeal-cookie-mix,Quaker_Oatmeal Cookie_ENG.png,"<p>You know what's better than the smell of fresh baked cookies? The taste! That's why we make our oatmeal cookies easy to prepare. Ready in 9-14 minutes, you can fill your home with that fresh-baked aroma - and fill your belly with that fresh-baked taste - whenever you want.</p>","Rolled oats, cane sugar, wheat flour, shortening (canola oil, modified palm and palm kernel oils), dextrose, mono and diglycerides (for uniform dispersion of oil), salt, sodium bicarbonate, fructose, monocalcium phosphate, artificial flavour.","Contains oat and wheat ingredients.
May contain egg and milk.",Per 3 Tablespoons (30 g),"- Calories 140 
- Fat 5g | 8%
 -- Saturated Fat 2g | 10%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 130mg | 5%
- Carbohydrate 22g | 7%
 -- Fibre 1g | 3%
 -- Sugars 13g | 
- Protein 1g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",254,0
4208,Low Fat Muffin Mix,Quaker<sup>®</sup> Low Fat Carrot Muffin Mix,https://www.quakeroats.ca/products/quaker®-low-fat-carrot-muffin-mix,Quaker_Muffin Carrot Low Fat_ENG.png,"<p>Hey carrot cake lovers, we've got a treat you're going to love. You can now enjoy that scrumptious carrot cake flavour in a wholesome muffin that's easy to make. Quaker Low Fat Carrot muffins are a smart way to enjoy one of your favorite treats.</p>","Wheat flour, cane sugar, wheat bran, soybean oil, whey powder (milk), dextrose, dehydrated carrots (corn starch), emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), salt, sodiumbicarbonate, cinnamon, monocalcium phosphate, spice.","Contains wheat, soy, and milk ingredients.
May contain egg.",Per  1/4  Cup  ( 38 g),"- Calories 150 
- Fat 2g | 3%
 -- Saturated Fat 0.5g | 3%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 240mg | 10%
- Carbohydrate 29g | 10%
 -- Fibre 2g | 6%
 -- Sugars 15g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",258,0
4213,Cookie Mix,Quaker<sup>®</sup> Oatmeal Chocolate Chunk Cookie Mix,https://www.quakeroats.ca/products/quaker®-oatmeal-chocolate-chunk-cookie-mix,Quaker_Cookie Oatmeal Chocolate Chunk_ENG.png,"<p>NNow you can enjoy your favorite chocolate chunk cookies with the goodness of whole grains. With scrumptious chunks of delicious chocolate, our Chocolate Chunk Oatmeal cookies are an instant family favorite. And since they're made with whole grain Quaker Oats, you can feel good about going back for seconds &ndash; and even thirds!</p>","Rolled oats, cane sugar, wheat flour, chocolate chunks (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, vanillin), shortening (canola oil, modified palm and palm kernel oils), dextrose, mono and diglycerides (for uniform dispersion of oil), salt, sodium bicarbonate, fructose, monocalcium phosphate, artificial flavour.","Contains oat, wheat, and soy ingredients.
May contain egg and milk.",Per 3 Tablespoons (30 g),"- Calories 140 
- Fat 5g | 8%
 -- Saturated Fat 2g | 10%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 130mg | 5%
- Carbohydrate 22g | 7%
 -- Fibre 1g | 3%
 -- Sugars 13g | 
- Protein 1g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",253,0
4221,Muffin Mix,Quaker<sup>®</sup> Blueberry Buttermilk Flavour Muffin Mix ,https://www.quakeroats.ca/products/quaker®-blueberry-buttermilk-flavour-muffin-mix,Quaker_Muffin Blueberry Buttermilk_ENG.png,"<p>Enjoy these easy-to-make fresh blueberry-flavored muffins, straight from the oven, anytime you want. With the decadent flavour of buttermilk, you might find yourself reaching for seconds, or even thirds!</p>","Wheat flour, brown sugar, sugar, soybean oil, blueberry flavoured nuggets (dextrose, corn flour, modified palm kernel oil, sugar, water, citric acid, artificial flavour, colour), buttermilk powder, sodium acid pyrophosphate, salt, sodium bicarbonate, artificial flavours (citric acid), modified corn starch, emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides, sodium stearoyl-2-lactylate), sodium carboxymethyl cellulose.","Contains wheat, soy, and milk ingredients.
May contain egg.",Per 1/4 Cup (38 g),"- Calories 150 
- Fat 4g | 6%
 -- Saturated Fat 1g | 5%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 290mg | 12%
- Carbohydrate 27g | 9%
 -- Fibre 1g | 4%
 -- Sugars 14g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 6 %
",247,0
4229,Muffin Mix,Quaker<sup>®</sup> Oatmeal Chocolate Chip Muffin Mix,https://www.quakeroats.ca/products/quaker®-oatmeal-chocolate-chip-muffin-mix,Quaker_Muffin Oatmeal Chocolate Chip_ENG.png,"<p>Now you can enjoy everyone's favorite treat, chocolate, in a fun-for-you muffin any time of the day. Made with delicious chocolate chips and the goodness of whole grain Quaker oats, these muffins are a tasty snack you can feel good about. They're also so easy to make, you can enjoy the fresh-baked, chocolaty goodness whenever you want.</p>","Wheat flour, brown sugar, rolled oats, sugar, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanillin), soybean oil, sodium bicarbonate, modified corn starch, salt, emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), monocalcium phosphate, spices, sodium carboxymethyl cellulose, artificial flavour.","Contains wheat, oat, and soy ingredients.
May contain egg and milk.",Per 1/4 Cup ( 38 g),"- Calories 160 &nbsp;
- Fat 4.5g | 7%
 -- Saturated Fat 1.5g | 8%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 160mg | 7%
- Carbohydrate 28g | 9%
 -- Fibre 1g | 6%
 -- Sugars 15g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",246,0
4237,Muffin Mix,Quaker<sup>®</sup> Bran Muffin Mix,https://www.quakeroats.ca/products/quaker®-bran-muffin-mix,Quaker_Muffin Bran_ENG.png,"<p>Let Quaker&reg; help you see off those mid-afternoon tummy rumblings in a nutritious and tasty way. With fiber and a taste you'll love, Quaker Bran Muffins are the perfect mid-day snack!</p>","Wheat flour, cane sugar, wheat bran, soybean oil, modified milk ingredients, sodium bicarbonate, salt, caramel colour (soy, sulphites), modified corn starch, monocalcium phosphate, emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), artificial flavour.","Contains wheat, soy, milk, and sulphite ingredients.
May contain egg.",Per 1/4 Cup (38 g),"- Calories 160 
- Fat 4g | 6%
 -- Saturated Fat 0.5g | 4%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 250mg | 11%
- Carbohydrate 27g | 9%
 -- Fibre 3g | 12%
 -- Sugars 12g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 4 %
- Iron | 6 %
",250,0
4244,Muffin Mix,Quaker<sup>®</sup> Oatmeal Muffin Mix,https://www.quakeroats.ca/products/quaker®-oatmeal-muffin-mix,Quaker_Muffin Oatmeal_ENG.png,"<p>It's now even easier to tame your mid-afternoon hunger pangs. Made with whole grain Quaker Oats, Quaker Oatmeal Muffins make for the perfect midday snack. Reach for one of these easy-to-make muffins and send those tummy rumblings away for good.</p>","Wheat flour, brown sugar, rolled oats, cane sugar, soybean oil, sodium bicarbonate, modified corn starch, salt, emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), monocalcium phosphate, spices, sodium carboxymethyl cellulose, artificial flavour.","Contains wheat, oat, and soy ingredients.
May contain egg and milk.",Per 1/4 Cup (38 g),"- Calories 160 
- Fat 4g | 6%
 -- Saturated Fat 1g | 5%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 150mg | 6%
- Carbohydrate 28g | 9%
 -- Fibre 1g | 5%
 -- Sugars 16g | 
- Fat 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 4 %
- Iron | 15 %
",249,1
4251,Muffin Mix,Quaker<sup>®</sup> Double Chocolate Muffin Mix,https://www.quakeroats.ca/products/quaker®-double-chocolate-muffin-mix,Quaker_Muffin Double Chocolate_ENG.png,"<p>There are few things in this world better than chocolate. Double chocolate is one of them! That's why we created Quaker Double Chocolate muffin mix. But be warned. Our double chocolate muffins are so good, they just may turn you into a chocoholic &ndash;in case you weren't one already.</p>","Wheat flour, cane sugar, soybean oil, cocoa, chocolate chunks (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, vanillin), sodium bicarbonate, monocalcium phosphate, modified corn starch, artificial flavour, salt, sodium carboxymethyl cellulose.","Contains wheat and soy ingredients.
May contain egg and milk.",Per 1/4 Cup (38 g),"- Calories 160 
- Fat 4g | 6%
 -- Saturated Fat 1g | 5%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 150mg | 6%
- Carbohydrate 28g | 9%
 -- Fibre 1g | 5%
 -- Sugars 16g | 
- Fat 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 4 %
- Iron | 15 %
",248,0
4258,Low Fat Muffin Mix,Quaker<sup>®</sup> Low Fat Bran Muffin Mix,https://www.quakeroats.ca/products/quaker®-low-fat-bran-muffin-mix,Quaker_Muffin Bran Low Fat_ENG.png,<p>Quaker&reg; Low Fat Bran Muffin Mix gives you all the benefits of bran in a low fat tasty option that you can feel good about. Enjoy these easy-to-make muffins anytime!</p>,"Wheat flour, cane sugar, wheat bran, soybean oil, whey powder (milk), modified milk ingredients, emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), salt, caramel colour (soy, sulphites), sodium bicarbonate, monocalcium phosphate, artificial flavour, locust bean gum.","Contains wheat, soy, milk, and sulphite ingredients.
May contain egg.",Per 1/4 Cup (38 g),"- Calories 150 
- Fat 3g | 4%
 -- Saturated Fat 1g | 4%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 260mg | 11%
- Carbohydrate 28g | 9%
 -- Fibre 3g | 11%
 -- Sugars 12g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 4 %
- Iron | 8 %
",257,0
4265,Low Fat Muffin Mix,Quaker<sup>®</sup> Oatmeal Low-Fat Muffin Mix,https://www.quakeroats.ca/products/quaker®-oatmeal-low-fat-muffin-mix,Quaker_Muffin Oatmeal Low Fat_ENG.png,"<p>It's now even easier to tame your mid-afternoon hunger pangs. Made with whole grain Quaker Oats, Quaker Oatmeal Muffins make for the perfect midday snack. You can grab yourself a couple and send those tummy rumblings away for good.</p>","Wheat flour, rolled oats, brown sugar, cane sugar, soybean oil, wheat bran, whey powder (milk), emulsifier blend (propylene glycol mono fatty acid esters, monoglycerides [soy], sodium stearoyl-2-lactylate), salt, sodium bicarbonate, spices, monocalcium phosphate, artificial flavour, locust bean gum.","Contains wheat, oat, soy, and milk ingredients.
May contain egg.",Per 1/4 Cup (38 g),"- Calories 150 
- Fat 2.5g | 4%
 -- Saturated Fat 0.5g | 4%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 240mg | 10%
- Carbohydrate 29g | 10%
 -- Fibre 2g | 6%
 -- Sugars 13g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 6 %
",259,0
9632,Quaker<sup>®</sup> Oat Flour,Quaker<sup>®</sup> Oat Flour,https://www.quakeroats.ca/products/quaker®-oat-flour,Quaker_Oat Flour Bag_ENG.png,"<p>For over a century, the Quaker brand has served as a symbol of quality, great taste and nutrition; providing the whole grain goodness of oats in a power-packed line of popular products from oatmeal to cereals and snack bars. Quaker is now introducing Quaker® Oat Flour, a new whole grain flour made with only 1 ingredient: 100% Canadian Oats. Quaker® Oat Flour can be used to make delicious recipes and add the wholesome goodness of whole grain oats to your day. Quaker® Oat Flour is great for baking muffins, cookies, crisps, and quick breads, as well as making pancake batters, waffle batters, and much more all with the deliciousness of oats. From baked goods to batters, you can create a wide variety of delicious recipes with Quaker® Oat Flour.</p><ul><li>Made With Only 1 Ingredient: 100% Whole Grain Canadian Oats</li><li>Source of Fibre</li><li>Made In Canada / Made in Canada from domestic and imported ingredients.</li><li>Non-GMO Project Verified</li><li>No Added Flavours or Colours</li><li>Great for baking, batters, and much more!</li><li>Raw oat flour must be baked or cooked before eating to prevent illness. Do not eat or play with raw flour; wash hands, utensils, and surfaces after handling.</li></ul>",WHOLE GRAIN CANADIAN OATS.,"CONTAINS OAT INGREDIENTS.
MAY CONTAIN WHEAT.",Serving Size 30g,"- Calories 110 
- Total Fat 2g | 3 %
 -- Saturated Fat 0,4g | 2 %
 -- + Trans Fat 0g | 
- Cholesterol  0mg | 
- Sodium 1mg | 0 %
- Carbohydrate 20g | 7 %
 -- Fibre 3g | 12 %
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 0g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",244,1
6246,Quaker<sup>®</sup> Standard Oats,Quaker<sup>®</sup> Gluten-Free Quick Oats,https://www.quakeroats.ca/products/quaker®-gluten-free-quick-oats,Quaker_Gluten-free Quick Oats_ENG.png,"<p>Love the flavour of oatmeal, but can't tolerate gluten? No problem. Our proprietary method means we've removed gluten-containing grains like wheat, rye, and barley from your oatmeal. Satisfying and nutritious, try these oats topped with anything from fresh fruit to nuts, spices, or honey. Gluten-free goodness!</p><ul><li>One serving 1/3 cup (30 g) of Quaker&reg; Gluten-Free oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>30 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li><li>No sodium</li></ul>",Gluten-free rolled oats.,,Per 1/3 cup (30 g),"- Calories 110 
- Fat 2g | 3 %
 -- Saturated Fat 0.4g | 2 %
 -- + Trans 0g | 
- Cholestrol 0mg | 
- Sodium 0mg | 0 %
- Carboydrate 20g | 7 % 
 -- Fibre 3g | 12 %
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 0g | 
- Protein 4g | 
- Vitamin A | 0 % 
- Vitamin C | 0 % 
- Calcium | 2 % 
- Iron | 8 % 
",227,0
7301,Quaker<sup>®</sup> Standard Oats,Quaker<sup>®</sup> Super Grains Hot Cereal,https://www.quakeroats.ca/products/quaker®-super-grains-hot-cereal,Quaker_Super Grains_ENG.png,"<p>Start the day super, with Quaker&reg; Super Grains Original hot cereal. This nutritious blend of 100% whole grain oats, flax seed, and quinoa offers a boost of flavour. A source of iron and fibre. Go get &lsquo;em! Available in a convenient re-sealable container.</p><ul><li>One serving 1/3 cup (30 g) of Quaker&reg; Super Grains hot cereal with oats supplies 35% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>28 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron&nbsp;</li><li>Source of omega-3 polyunsaturates</li><li>No artificial flavours or colours</li><li>No sodium</li></ul>","Whole grain rolled oats, whole flaxseed, quinoa.","Contains oat ingredients. 
May contain wheat.",Per 1/3 cup (30g),"- Calories 110 
- Total Fat 2.5g 4%
 -- Saturated Fat 0.4g 2%
 -- + Trans Fat 0g 
 -- Omega-6 0.1g 
 -- Omega-3 0.3g 
 -- Monounsaturated 0.7g 
- Cholesterol  0mg | 
- Sodium 0mg | 0%
- Carbohydrate 20g 7%
 -- Fibre 3g 12%
 -- Soluble Fibre 1g 
 -- Insoluble Fibre 2g 
 -- Sugars 0g 
- Protein 4g 
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 8%
",229,0
5041,Quaker<sup>®</sup> Standard Oats,Quaker<sup>®</sup> Quick Cook Steel Cut Oats,https://www.quakeroats.ca/products/quaker®-quick-cook-steel-cut-oats,Quaker_Steel Cut Oats_ENG.png,"<p>With a hearty, robust texture and smooth nutty flavour, Quaker&reg; Steel Cut oats are all about morning satisfaction. Comprised of 100% whole grain oats, you get a high source of fibre, a source of iron, and the ability to customize your morning meal. Add fresh fruit, maple syrup, cinnamon, or honey - the choice is yours. Ready in minutes!</p><ul><li>One serving 1/3 cup (45 g) of Quaker&reg; oatmeal supplies 60% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>45 g of whole grains per serving</li><li>High source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li><li>No sodium</li></ul>","100% whole grain oats.
Contains oat ingredients.
May contain wheat.",,Per 1/3 Cup (45 g),"- Calories 170 
- Fat 3g | 5%
 -- Saturated Fat 0.5g | 3%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 0mg | 0%
- Carbohydrate 31g | 10%
 -- Fibre 4g | 16%
 -- Soluble Fibre 2g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 0g | 
- Protein 6g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 10 %
",228,0
