ID,Title,Link,Image,Description,Ingredients,Directions,Prep Time,Cook Time,Video,Related Recipes,Average Ratings,Num Ratings,Date
5230,Scoops!® au poulet et à la mangue,https://www.tostitos.ca/fr/recipes/scoops®-au-poulet-et-à-la-mangue,Tostitos%20Mango%20Salsa-edited_3.jpg,," 1/2 sac de chips tortilla Tostitos® Scoops!®
1 tasse de poitrine de poulet ou de dinde effilochée
1  1/2 tasse de chou rouge haché finement
 1/4 tasse de carottes râpées
⅓ tasse de salsa à la mangue Tostitos®
 1/4 tasse d’oignons verts tranchés
 1/4 tasse d’arachides hachées (facultatif)","Disposer les chips tortilla Tostitos® Scoops!® dans un plateau de service.
Répartir uniformément le chou rouge sur les chips.
Ajouter le poulet (ou la dinde) et répartir uniformément sur les chips.
Couvrir le poulet (ou la dinde) de carottes et de salsa à la mangue Tostitos®.
Garnir chaque bouchée d’oignons verts et d’arachides (si vous avez choisi d’en utiliser).",10 minutes,,,"salsa-estivale-a-la-mangue-et-flocons-de-saumon,nachos-style-sushis-californiens,nachos-hawaïens-cuits-au-four",0,0,2016-02-11 13:31:52
5232,Nachos au cheeseburger,https://www.tostitos.ca/fr/recipes/nachos-au-cheeseburger,CheeseburgerNachos.jpg.resized_0.jpg,,"1 lb de bœuf haché
 1/2 c. à thé de sel Kasher
 1/4 c. à thé de poivre noir fraîchement moulu
 1/4 c. à thé de poudre d’ail
1 sac de chips tortilla Tostitos® Style restaurant
2 pots de salsa Con queso Tostitos®
1 tasse de laitue iceberg, râpée
 1/2 tasse d’oignons rouges, hachés
 1/2 tasse de tomates, épépinées et hachées
 1/2 tasse de cornichons, tranchés","Préchauffer le four à 350 °F.
Dans un grand poêlon, mettre le bœuf haché avec le sel, le poivre et la poudre d’ail.
Faire revenir la viande à feu moyen&#8209;vif jusqu’à ce qu’elle soit bien cuite.
Égoutter tout le gras.
Tapisser une plaque à pâtisserie de papier parchemin et disposer les chips tortilla également sur sa surface.
Garnir les chips d’un pot de salsa Con queso Tostitos®, puis du bœuf cuit.
Garnir le bœuf d’un autre pot de salsa Con queso Tostitos® et mettre au four de 6 à 8 minutes, jusqu’à ce que le tout soit bien chaud.
Retirer du four et garnir de laitue, d’oignons, de tomates et de cornichons.",15 minutes,,,"lasagnenachos,nachos-a-litalienne,minipizzas-tostitosr-rondes",0,0,2016-02-11 13:31:52
5233,Sandwich à l’œuf frit et à la salsa Tostitos®,https://www.tostitos.ca/fr/recipes/sandwich-à-l’œuf-frit-et-à-la-salsa-tostitos®,FriedEggTostitosSalsaSandwich.jpg.resized_0.jpg,,"2 bagels plats, grillés
1 petit avocat mûr, tranché
2 c. à table de fromage cheddar blanc, râpé
2 c. à thé d’huile d’olive
2 gros œufs
 1/4 de tasse de Salsa Tostitos® - Moyenne
Une pincée de sel Kasher et de poivre noir fraîchement moulu","Déposer les bagels plats grillés sur un plat de service.
Garnir chaque moitié de bagel de tranches d’avocat.
Parsemer l’avocat de fromage cheddar blanc.
Dans un petit poêlon, faire chauffer l’huile à feu moyen&#8209;doux.
Y faire frire les œufs jusqu’à la cuisson désirée.
Saler et poivrer.
Déposer les œufs sur le fromage et garnir chaque sandwich de salsa.
Servir immédiatement.",10 minutes,,,"bouchees-domelette-de-louest,mini-huevos-rancheros,salsa-de-haricots-mélangés-à-la-mangue-et-à-lavocat",0,0,2016-02-11 13:31:52
5234,Bouchées au poulet et à la salsa à la mangue,https://www.tostitos.ca/fr/recipes/bouchées-au-poulet-et-à-la-salsa-à-la-mangue,ChickenMango-SalsaBites.jpg.resized_0.jpg,,"1 tasse de poulet rôti, haché
 1/4 tasse de poivron rouge, haché
1 c. à table de mayonnaise
1 c. à thé de jus de lime frais
25 à 30 chips tortilla Tostitos® Petites bouchées rondes
 1/2 tasse de salsa à la mangue Tostitos®
Une pincée de sel Kasher
Persil plat frais, haché, comme garniture, si désiré","Dans un petit bol, mélanger le poulet, le poivron rouge, la mayonnaise, le jus de lime et le sel.
Garnir chaque chip tortilla Tostitos® Petites bouchées rondes d’une cuillerée de ce mélange et garnir ensuite d’une bonne cuillerée de salsa à la mangue Tostitos®.
Parsemer de persil haché, si désiré.",10 minutes,,,"salade-asiatique-en-coupes-scoopssuprsup,bouchees-au-saumon-et-au-fromage,salsa-estivale-a-la-mangue-et-flocons-de-saumon",0,0,2016-02-11 13:31:52
5236,Nachos steak et fromage à la mode Philadelphie,https://www.tostitos.ca/fr/recipes/nachos-steak-et-fromage-à-la-mode-philadelphie,recipe_french_hd_philly-cheese-steak-nachos.jpg,,"1 sac de Chips tortilla Tostitos Cantina® Extra mince
2 c. à soupe d'huile d'olive
2 oignons hachés
2 poivrons verts hachés
6 oz de rôti de bœuf de style déli, tranché puis coupé grossièrement
2 tasses de fromage provolone râpé
1 pot de Salsa Tostitos® - Douce, moyenne ou piquante","Préchauffer le four à 425 °F.
Dans une poêle à frire, faire chauffer l'huile à feu moyen&#8209;vif et sauter les oignons et les poivrons de 3 à 5 minutes ou jusqu'à ce qu’ils soient tendres.
Laisser tiédir légèrement.
Sur une plaque à pizza, couvrir les chips tortilla d'étages d'oignons, de poivrons, de rôti de bœuf et de fromage.
Cuire au four de 2 à 4 minutes ou jusqu'à ce que le fromage commence à fondre.
Servir immédiatement avec de la salsa.",15 minutes,,,"lasagnenachos,nachos-a-litalienne,nachos-au-cheeseburger",0,0,2016-02-11 13:31:52
5237,Nachos fraîcheur à la grecque,https://www.tostitos.ca/fr/recipes/nachos-fraîcheur-à-la-grecque,recipe_french_hd_cool-greekstyle-nachos.jpg,,"1 sac de chips tortilla Tostitos® style restaurant
1 tasse de tomate épépinée finement hachée (environ 1 grosse tomate)
1 tasse de concombre finement haché
1/2 tasse d'olives noires tranchées
1/4 tasse d'oignon rouge finement haché
1 tasse de sauce tzatziki
1 tasse de fromage féta finement émietté","Sur une assiette de service, disposer la moitié des chips tortilla.
Garnir de la moitié des olives noires, tomate, concombre et oignon.
Napper de la moitié de la sauce tzatziki.
Répéter l’opération avec l'autre moitié des ingrédients.
Saupoudrer de fromage féta et servir immédiatement.",10 minutes,,,"lasagnenachos,nachos-a-litalienne,nachos-au-cheeseburger",0,0,2016-02-11 13:31:52
5238,Salade de crevettes et mangue,https://www.tostitos.ca/fr/recipes/salade-de-crevettes-et-mangue,recipe_french_2_hd_shrimp-mango-salad.jpg,,"1/2 tasse de salsa à la mangue Tostitos®
0,5kg (1lb) de grosses crevettes cuites et décongelées (16 à 20), sans les queues
6 tasses de mesclun de laitues
1/4 tasse de vinaigrette du commerce
1/4 oignon rouge tranché finement
1 avocat mûr, pelé, dénoyauté et coupé
Quartiers de lime (facultatif)","Mélanger les crevettes et la salsa, réserver.
Mélanger le mesclun avec la vinaigrette.
Diviser également le mélanger dans 4 assiettes et accompagner d’une cuillérée du mélange de crevettes.
Garnir le tout d'oignon rouge et de morceaux d'avocat.
Servir avec des quartiers de lime (optionnel).",10 minutes,,,"bouchees-au-saumon-et-au-fromage,bouchees-de-tacos-au-poisson,salsa-estivale-a-la-mangue-et-flocons-de-saumon",5,1,2016-02-11 13:31:52
5239,Salsa de haricots mélangés à la mangue et à l'avocat,https://www.tostitos.ca/fr/recipes/salsa-de-haricots-mélangés-à-la-mangue-et-à-lavocat,recipe_french_hd_mixed-bean-mango-salsa-with-avocado.jpg,,"1 sac de chips tortilla Tostitos® Scoops!®
1 pot de salsa à la mangue Tostitos®
1 tasse de haricots mélangés en conserve, égouttés et rincés
1 avocat mûr, pelé, dénoyauté et haché
2 c. à soupe de jus de lime
1 c. à thé de sauce piquante
1 c. à soupe de coriandre fraîche hachée","Mélanger la salsa à la mangue, les haricots, l'avocat, le jus de lime et la sauce piquante.
Garnir de coriandre et servir avec des chips tortilla.",5 minutes,,,"salsa-aux-haricots-noirs-avocat-et-lime,salsa-piquante,bouchees-au-poulet-et-a-la-salsa-a-la-mangue",0,0,2016-02-11 13:31:52
5991,Nachos de fajitas au poulet,https://www.tostitos.ca/fr/recipes/nachos-de-fajitas-au-poulet,FLC16349_Tostitos_FFA_IGA_BIL_P1.png,,"1 sac de chips tortilla Tostitos* Style restaurant
2 c. à thé d’huile d’olive
 1/2 tasse d’oignon rouge tranché finement
1  1/2 tasse de poitrine de poulet cuite et coupée en dés
1 tasse chacun de poivron rouge et vert
2 tasses de fromage Tex Mex râpé","Préchauffer le four à 350 F. Étaler les chipstortillas Tostitos* Style restaurant en une couche sur une grande plaque à biscuits.
Faire chauffer l’huile dans un poêlon moyen à feu moyen. Ajouter l’oignon rouge et faire cuire, en brassant fréquemment, jusqu’à ce que l’oignon soit légèrement ramoli, 2 minutes. Laisser refroidir un peu.
Étendre le fromage de façon égale sur les chips. Ajouter l’oignon, le poulet et les poivrons sur le dessus.
Faire cuire dans le fou déjà chaud jusqu’à ce que le fromage soit fondu, 7&#8209;9 minutes. Servir chaud avec votre Salsa Tostitos* préférée.",10 minutes,20 minutes,,nachos-hawaïens-cuits-au-four,0,0,2016-05-10 17:31:08
6001,Bouchées au piment chipotle à l'avocat,https://www.tostitos.ca/fr/recipes/bouchées-au-piment-chipotle-à-lavocat,Grilled%20Chicken%20Chipotle%20Bites%20with%20Avocado%20Cream-020-edited_1.jpg,,"1 sac de chips tortilla Tostitos Cantina® Extra mince
1 avocat mûr, pelé et dénoyauté
1/2 tasse de crème sure
1 c. à soupe de jus de lime
1/2 c. à thé de cumin moulu
1/4 c. à thé de sel et de poivre, chacun
1 1/2 tasse de poitrine de poulet grillée (environ 1/2 lb ou 1 petite poitrine) coupée en cubes
1/4 tasse de poivron rouge finement haché","Écraser l'avocat jusqu'à une consistance lisse. Incorporer la crème sure, le jus de lime, le cumin, le sel et le poivre, puis mélanger jusqu'à ce que le mélange soit homogène.
Déposer un morceau de poulet sur chaque chips tortilla et garnir d’une bonne cuillérée de crème d'avocat. Parsemer de poivron rouge.
",20 minutes,30 minutes,,,0,0,2016-05-11 12:52:25
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
6891,Salade asiatique en coupes croustillantes,https://www.tostitos.ca/fr/recipes/salade-asiatique-en-coupes-croustillantes,Crispy%20Asian%20Chicken%20Salad%20Cups-026.jpg,"Ces hors-d&rsquo;œuvre inspirés de la cuisine asiatique sont parfaits pour recevoir sans souci. Regorgeant de saveur et de fraîcheur, ces amuse-gueules en forme d&rsquo;étoiles plairont certainement aux invités.&nbsp;&nbsp;","32 chips tortilla Tostitos® Simplement Scoops!® Biologique
2 tasses (500 ml) de mélange de chou râpé
1 tasse (250 ml) de poulet cuit et effiloché
 1/2 tasse (125 ml) de vinaigrette asiatique au sésame déjà préparée
 1/4 tasse (60 ml) de noix d’acajou hachées
 1/4 tasse (60 ml) de feuilles de coriandre fraîche
","Mélanger le chou, le poulet effiloché et la vinaigrette jusqu’à ce que le tout soit bien enrobé. Répartir le mélange dans les Scoops!
Garnir de noix d’acajou hachées et de coriandre. 
",20 minutes,,,,0,0,2016-12-15 14:23:10
6896,Mini-bols énergisants au quinoa,https://www.tostitos.ca/fr/recipes/mini-bols-énergisants-au-quinoa,Mini%20Quinoa%20Power%20Bowl-040_0.jpg,"Animez votre party avec ces collations remplies de protéines. Grâce au quinoa, à l&rsquo;avocat et aux canneberges, ces bols sont parfaits pour vos invités soucieux de leur santé. &nbsp;","32 chips tortilla Tostitos® Simplement Scoops!® Biologique
2 tasses (500 ml) de chou frisé râpé (nervures et tiges retirées)
1 tasse (250 ml) de quinoa cuit, refroidi
1 avocat mûr, finement haché
 1/2 tasse (125 ml) de fromage de chèvre émietté
1/3 tasse (75 ml) de canneberges séchées
1/3 tasse (75 ml) de vinaigrette italienne
","Mélanger le chou frisé, le quinoa, l’avocat, le fromage de chèvre et les canneberges séchées.  
Verser la vinaigrette sur le mélange et remuer pour bien l’enrober. Répartir le mélange dans les Scoops!
",20 minutes,,,,0,0,2016-12-15 14:28:26
6901,Trempette aux pois chiches Masala facile à préparer avec croustilles de maïs,https://www.tostitos.ca/fr/recipes/trempette-aux-pois-chiches-masala-facile-à-préparer-avec-croustilles-de-maïs,Easy%20Chickpea%20Masala%20Dip%20with%20Corn%20Chips-011_0.jpg,"Ajoutez un peu d&rsquo;intrigue à votre trempette classique. Malgré qu&rsquo;il soit simple à préparer, ce houmous est une manière impressionnante d&rsquo;ajouter un peu de mordant à votre trempette des jours de match.&nbsp; &nbsp;","1 sac (220 g) de chips tortilla Tostitos® Simplement Maïs jaune Biologique
1  1/2 tasse (375 ml) de houmous déjà préparé
 1/2 tasse (125 ml) de yogourt grec nature 2 %
2 c. à thé (10 ml) de pâte de cari indien (doux ou moyen)
1 tomate, épépinée et hachée
1/3 tasse (75 ml) de pois chiches en conserve, égouttés et rincés
1 c. à soupe (15 ml) de coriandre fraîche hachée
","Mélanger le houmous, le yogourt grec et la pâte de cari. Ajouter la tomate et mélanger.  
Garnir de pois chiches et de coriandre. Servir avec des croustilles de maïs.
",10 minutes,,,,0,0,2016-12-15 15:14:21
6906,Mini-sandwichs grillés au fromage avec salsa,https://www.tostitos.ca/fr/recipes/mini-sandwichs-grillés-au-fromage-avec-salsa,Mini%20Grilled%20Cheese%20with%20Salsa%20for%20Dipping-026_0.jpg,"Débordants de fromage, ces sandwichs en bouchées disparaîtront à la vitesse de l&rsquo;éclair! &nbsp;","64 chips tortilla Tostitos® Rondes à faible teneur en sodium
2/3 tasse (150 ml) de fromage cheddar râpé
5 oz (150 g) de fromage brie coupé en dés
 1/2 pot (pot de 394 ml) de salsa Tostitos®
","Préchauffer le four à 375 °F (190 °C). Étendre les chips tortilla Rondes sur une plaque à pâtisserie couverte de papier d’aluminium ou de papier sulfurisé. 
Saupoudrer la moitié des chips tortilla de fromage cheddar et l’autre moitié de brie. Cuire pendant environ 10 minutes ou jusqu’à ce que le fromage fonde. 
Retirer du four et placer chaque chips couverte de brie par&#8209;dessus une chips couverte de cheddar de manière à former des sandwichs. Servir avec de la salsa comme trempette.  
",5 minutes,,,,4,2,2016-12-15 15:16:31
6911,Bouchées de quiche aux épinards et au fromage,https://www.tostitos.ca/fr/recipes/bouchées-de-quiche-aux-épinards-et-au-fromage,Bite-Sized%20Spinach%20and%20Cheese%20Quiche-036_0.jpg,Ces mini-quiches remplies d&rsquo;épinards s&rsquo;intègrent parfaitement à votre table pour le brunch.&nbsp;,"32 chips tortilla Tostitos® Simplement Scoops! Biologique
 1/2 tasse (125 ml) d’épinards surgelés, décongelés
3 œufs, légèrement battus
 1/4 tasse (60 ml) de salsa Con queso Tostitos® (approx.)
","Préchauffer le four à  375 °F ( 190 °C). Étendre les chips tortilla Rondes sur une plaque à pâtisserie couverte de papier d’aluminium ou de papier sulfurisé. 
Hacher les épinards et presser pour enlever l’excès d’eau. Fouetter ensemble les œufs, 3 c. à soupe (45 ml) d’eau, la salsa Con queso et les épinards.  
Répartir le mélange dans les Scoops! Cuire pendant 10 à 12 minutes ou jusqu’à ce que les œufs soient cuits. Servir avec plus de salsa Con queso, si désiré.  
",5 minutes,,,,0,0,2016-12-15 15:18:58
6916,Saucisses recouvertes de fromage,https://www.tostitos.ca/fr/recipes/saucisses-recouvertes-de-fromage,Sausage%20in%20A%20Cheesy%20Blanked-022_0.jpg,"Ce plat style nachos est parfait pour faire des heureux sans trop tarder. Puisqu&rsquo;il requiert un minimum de préparation, vous aurez plus temps pour être l&rsquo;hôtesse altesse!","1 sac (220 g) de chips tortilla Tostitos® Multigrain Rondes
2 saucisses italiennes douces ou épicées, finement tranchées
1 petit poivron rouge, haché
1 petit oignon, haché
2 piments jalapeño, épépinés et finement tranchés
 1/2 pot (pot de 394 ml) de salsa Con queso Tostitos®, réchauffée
","Dans une grande poêle, faire sauter les saucisses, le poivron et l’oignon à feu moyen&#8209;élevé pendant 5 minutes ou jusqu’à ce que le poivron et l’oignon commencent à ramollir. Ajouter les jalapeños; cuire pendant 2 minutes.  
Étendre les chips tortilla Rondes sur une plaque à pâtisserie couverte de papier d’aluminium ou de papier sulfurisé. Répartir le mélange de saucisses sur le dessus et napper de salsa Con queso.
",10 minutes,,,,0,0,2016-12-15 15:21:41
6921,Trempette nachos classique à 7 étages,https://www.tostitos.ca/fr/recipes/trempette-nachos-classique-à-7-étages,7%20Layer%20Dip-033_0.jpg,"Soyez la vedette du party grâce à cette trempette étagée tant prisée. Avec ces diverses textures et saveurs, cette trempette ne tardera pas à disparaître!&nbsp;","1 sac (220 g) de chips tortilla Tostitos® Scoops!
1 conserve (14 oz/398 ml) de haricots frits
1 tasse (250 ml) de crème sure
 3/4 tasse (175 ml) de fromage Monterey Jack râpé
2 avocats mûrs, pelés et dénoyautés
2 c. à soupe (30 ml) de jus de lime
 1/4 c. à thé (1 ml) de sel
 1/2 pot (pot de 418 ml) de salsa aux tomates Tostitos®
 1/4 tasse (60 ml) d’olives noires dénoyautées et tranchées
1 oignon vert, finement tranché
","Dans une casserole, seulement réchauffer les haricots. Étaler uniformément dans un plat en verre peu profond de forme rectangulaire ou ovale. Étendre ensuite la crème sure. Saupoudrer de fromage.
Écraser ensemble les avocats, le jus de lime et le sel; déposer des cuillerées du mélange sur le fromage. Garnir de salsa et saupoudrer d’olives noires et d’oignon vert. Servir comme trempette avec des Scoops!  
",10 minutes,,,,3,2,2016-12-15 15:24:21
6926,Guacamole facile à préparer,https://www.tostitos.ca/fr/recipes/guacamole-facile-à-préparer,Easy%20Guacamole-019_0.jpg,"On aime le guacamole! Il n&rsquo;y a rien de plus facile à préparer que cette trempette fraîche à base d&rsquo;avocat, parfaite pour accompagner les chips tortilla et les légumes.&nbsp;","1 sac (220 g) de chips tortilla Tostitos® Multigrain
3 avocats mûrs, pelés et dénoyautés
3 c. à soupe (45 ml) de jus de lime
 1/2 c. à thé (2 ml) de sel
 1/4 c. à thé (1 ml) de cumin moulu
1/3 tasse (75 ml) d’oignon blanc en dés
 1/4 tasse (60 ml) de coriandre fraîche hachée
1 piment jalapeño, épépiné et coupé en dés
","Écraser ensemble les avocats, le jus de lime, le sel et le cumin. Bien incorporer l’oignon, la coriandre, et le jalapeño. 
Servir avec de chips tortilla.
",10 minutes,,,,5,2,2016-12-15 15:26:19
6931,Guacamole énergisant,https://www.tostitos.ca/fr/recipes/guacamole-énergisant,Power%20Guacamole-011_0.jpg,"Du guacamole pour un regain d&rsquo;énergie! Remplie de chou frisé, de graines de citrouille et de yogourt, cette collation n&rsquo;aura jamais été si bonne au goût et à l&rsquo;œil! &nbsp;","1 sac (220 g) de chips tortilla Tostitos® Simplement Maïs bleu Biologique
2 avocats mûrs, pelés, dénoyautés et hachés
1 tasse (250 ml) de chou frisé haché (nervures retirées)
2 gousses d’ail, finement hachées
 1/4 tasse (60 ml) de graines de citrouille grillées
 1/4 tasse (60 ml) de yogourt grec nature 2 %
3 c. à soupe (45 ml) de jus de lime
 1/2 c. à thé (2 ml) de sel
2 c. à soupe (30 ml) de coriandre fraîche hachée
","Au robot culinaire, hacher grossièrement les avocats, le chou frisé, l’ail, les graines de citrouille, le yogourt, le jus de lime et le sel jusqu’à l’obtention d’un mélange homogène. 
Garnir de coriandre et servir avec des chips tortilla. 
",10 minutes,,,,1,2,2016-12-15 15:28:29
6936,Salsa simple,https://www.tostitos.ca/fr/recipes/salsa-simple,Easy%20Salsa%20Recipe-015_0.jpg,"Son nom veut tout dire! Cette salsa est certes ultra facile à préparer, mais elle déborde de fraîcheur et de saveurs.&nbsp;","1 sac (220 g) de chips tortilla Tostitos® Style restaurant
3 tomates italiennes, épépinées et hachées
1 petit oignon, finement haché
1 piment jalapeño, épépiné et coupé en dés
 1/4 tasse (60 ml) de coriandre fraîche hachée
2 c. à soupe (30 ml) de jus de lime
 1/2 c. à thé (2 ml) de sel
","Mélanger les tomates, l’oignon, le jalapeño, la coriandre, le jus de lime et le sel. Laisser reposer pendant 20 minutes ou réfrigérer pendant 1 heure. 
Servir avec des chips tortilla.
",10 minutes,,,,5,2,2016-12-15 15:30:33
6941,Trempette fromagée au homard,https://www.tostitos.ca/fr/recipes/trempette-fromagée-au-homard,Cheesy%20Lobster%20Dip-015_0.jpg,"Cette trempette onctueuse est parfaite pour ces soirées à l&rsquo;abri du froid. Grâce à ses ingrédients recherchés, tels que le homard et le poivron rouge rôti, cette trempette plaira à coup sûr lors de vos soirées de jeu, entre filles ou romantiques. &nbsp;","1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
1 pot (394 ml) de salsa Con queso Tostitos®
1 tasse (250 ml) de chair de homard (fraîche ou décongelée)
 1/2 tasse (125 ml) de poivron rouge grillé coupé en dés
 1/2 tasse (125 ml) de fromage suisse ou cheddar râpé
4 c. à thé (20 ml) de jus de citron
1 c. à soupe (15 ml) de persil frais haché
","Préchauffer le four à 350 °F (180 °C). Mélanger la salsa Con queso, la chair de homard, le poivron rouge, le fromage et le jus de citron. Verser le mélange dans un petit plat allant au four.  
Cuire de 15 à 18 minutes ou jusqu’à ébullition du mélange sur les bords du plat. Saupoudrer de persil. Servir avec des chips tortilla.
",10 minutes,,,,0,0,2016-12-15 15:32:52
6946,Dessert Nachos  ,https://www.tostitos.ca/fr/recipes/dessert-nachos,Dessert%20Nachos-008_0.jpg,Vous aimez vous sucrer le bec? Pas de problème! Dégustez ces nachos dessert amusants et faciles à préparer. Ajoutez-y un mélange de vos garnitures préférées.&nbsp;,"1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
1/4 tasse (60 ml) de beurre non salé fondu
2 c. à soupe (30 ml) de sucre granulé
1  1/2 tasse (375 ml) de mini guimauves
 3/4 tasse (175 ml) de morceaux de brownies émiettés (prêts à servir)
1/3 tasse (75 ml) de sauce au fudge chaud
2 tasses (500 ml) de crème glacée à la vanille (optionnel)
","Tapisser une grande plaque à pâtisserie à rebords de papier d’aluminium. Mélanger les chips tortilla, le beurre et le sucre; étendre le mélange uniformément sur la plaque.  
Saupoudrer de guimauves et de morceaux de brownies; faire griller pendant environ 30 secondes ou jusqu’à ce que les guimauves soient légèrement dorées et ramollies. Napper de sauce au fudge chaud. Servir avec la crème glacée (optionnel). 
",10 minutes,,,,0,0,2016-12-15 15:34:39
6951,Nachos végétariens épicés,https://www.tostitos.ca/fr/recipes/nachos-végétariens-épicés,Spicy%20Vegetarian%20Nachos-012_0.jpg,"Ces nachos ont de quoi réjouir les végétariens! Plein de légumes, de fromage et plus de piquant.&nbsp;","1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
1 c. à soupe (15 ml) d’huile d’olive
2 tasses (500 ml) de chou frisé finement râpé (nervures retirées)
1 tasse (250 ml) de haricots blancs ou cannellini, égouttés et rincés.
2 piments chipotle en sauce adobo en conserve, finement hachés
Une pincée de sel, une de poivre et une de cumin
2 tasses (500 ml) de fromage Monterey Jack râpé
1 oignon vert, tranché
1 tasse (250 ml) de salsa verde déjà préparée
","Chauffer l'huile à feu moyen dans une grande poêle antiadhésive; cuire le chou frisé, les haricots, les piments, le sel, le poivre et le cumin pendant 5 minutes ou jusqu’à ce que les haricots soient bien réchauffés et le chou flétri.  
Étendre une seule couche de chips tortilla sur une plaque à pâtisserie tapissée de papier sulfurisé. Répartir le mélange de haricots, puis garnir de fromage; faire griller pendant environ 1 minute ou jusqu’à ce que le fromage soit fondu. Saupoudrer d’oignon vert et servir avec de la salsa verde.
",10 minutes,,,,0,0,2016-12-15 15:36:37
6956,Nachos fromagés au Sriracha et chou-fleur,https://www.tostitos.ca/fr/recipes/nachos-fromagés-au-sriracha-et-chou-fleur,Spicy%20Cheesy%20Cauliflower-012_0.jpg,Du chou-fleur et du fromage? Oui et merci! Créez des nachos à la texture riche et croquante en ajoutant des bouquets de chou-fleur.&nbsp;,"1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
1 tasse (250 ml) de bouquets de chou-fleur blanchis
1 tasse (250 ml) de grains de maïs cuits (frais, dégelés ou en conserve)
2 c. à soupe (30 ml) de beurre fondu
1 c. à thé (5 ml) de sauce Sriracha (approx.)
1 tasse (250 ml) de fromage cheddar râpé
 1/2 pot (pot de 418 ml) de salsa Tostitos® (douce)
 1/2 tasse (125 ml) de crème sure
 1/4 tasse (60 ml) de coriandre fraîche râpée
","Préchauffer le four à 375 °F. Étendre les chips tortilla sur une plaque à pâtisserie à rebords. Hacher les bouquets de chou&#8209;fleur et les mélanger avec le maïs, le beurre et 1 c. à thé (5 ml) de sauce Sriracha. Saupoudrer le mélange sur les chips tortilla. Garnir de fromage cheddar. 
Cuire pendant environ 8 à 10 minutes ou jusqu’à ce que le fromage soit fondu. Retirer du four et transférer dans un plateau de service. Déposer des cuillerées de salsa et de crème sure. Saupoudrer de coriandre et napper de plus de sauce Sriracha, si désiré. 
",10 minutes,,,,1,1,2016-12-15 15:39:20
6961,Soupe au poulet et aux chips tortilla,https://www.tostitos.ca/fr/recipes/soupe-au-poulet-et-aux-chips-tortilla,Chicken%20Tortilla%20Soup-017_0.jpg,"Voici une variante simple à un classique mexicain. Prêt en 30&nbsp;minutes, le souper sera servi en moins de temps que de se le faire livrer!","2 tasses (500 ml) de chips tortilla Tostitos Cantina® Minces Chipotle, légèrement écrasées
6 tasses (1,5 l) de bouillon de poulet à teneur réduite en sodium
2 tasses (500 ml) de poulet cuit effiloché
1 tasse (250 ml) de salsa Tostitos® douce ou moyenne
1 c. à soupe (15 ml) d’assaisonnement Tex-Mex
 1/2 tasse (125 ml) de fromage Monterey Jack râpé
1 piment jalapeño, finement tranché en rondelles
Quartiers de lime
","Dans une casserole, porter à ébullition le bouillon de poulet, le poulet, la salsa et l’assaisonnement Tex&#8209;mex, à feu moyen&#8209;élevé. Réduire le feu à moyen&#8209;doux et laisser mijoter de 15 à 20 minutes ou jusqu’à ce que le mélange soit goûteux et que le liquide soit légèrement réduit.  
Répartir dans des bols; garnir de chips tortilla, de fromage et de piment jalapeño. Servir avec des quartiers de lime.   
",10 minutes,,,,0,0,2016-12-15 15:41:57
6966, Nachos à la viande pour le grand match,https://www.tostitos.ca/fr/recipes/nachos-à-la-viande-pour-le-grand-match,Meaty%20Game%20Day%20Nachos-033_0.jpg,Revigorez votre journée de match. Vous voudrez toujours plus de ces nachos à la viande!&nbsp;,"1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
 1/2 lb (250 g) de bœuf haché assaisonné et cuit
4 tranches de bacon cuit et émietté
 1/2 pot (pot de 418 ml) de salsa avec gros morceaux Tostitos®
1 tasse (250 ml) de fromage cheddar râpé
1 oignon vert tranché
","Préchauffer le four à 350 °F. Étendre les chips tortilla sur une plaque à pâtisserie tapissée de papier sulfurisé. Garnir de bœuf haché, de bacon, de salsa avec gros morceaux et de fromage cheddar. 
Cuire pendant 7 à 9 minutes ou jusqu’à ce que le fromage soit fondu. Garnir d’oignon vert. 
",10 minutes,,,,5,1,2016-12-19 12:41:40
