nid,title,langcode,sponsor,url,Category,SubCategory,Keywords
661,Baked Salsa Ham Roll-Ups,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/baked-salsa-ham-roll-ups-0,Meal Time Recipes | Meal Time Recipes | Meal Time Recipes,Appetizer & Salad Recipes | Dinner Recipes | Lunch Recipes,Side dish|Entertaining|Appetizer|Dinner|Lunch|Main dish|Cinco de Mayo
583,Taco Pizza,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/taco-pizza-0,Meal Time Recipes | Meal Time Recipes | Snack Recipes,Dinner Recipes | Lunch Recipes | Cheesy Recipes,Sandwich|Cheese|Cheesy|Dinner|Lunch|Main dish|Pizza|Cinco de Mayo
616,Cheesy Chicken Flautas,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/cheesy-chicken-flautas-0,Meal Time Recipes | Meal Time Recipes | Snack Recipes,Appetizer & Salad Recipes | Lunch Recipes | Cheesy Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Lunch|Main dish|Chicken|Poultry|Meat
673,Mini Huevos Rancheros,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/mini-huevos-rancheros-0,Meal Time Recipes | Meal Time Recipes | Snack Recipes,Appetizer & Salad Recipes | Breakfast & Brunch Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Breakfast|Eggs|Snack|Treat|Cinco de Mayo|Kid friendly
100,Breakfast Burrito,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/breakfast-burrito-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Breakfast & Brunch Recipes | Savory Recipes | Cheesy Recipes,Sandwich|Breakfast|Eggs|Cheese|Cheesy|Snack|Treat|Savory 
573,Salmon Cheese Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/salmon-cheese-bites-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
579,Thai Chicken Taco Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/thai-chicken-taco-bites-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Chicken|Poultry|Savory |Meat|Sandwich
582,Crunchy Jalapeño Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/crunchy-jalapeno-bites,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Cheesy Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Snack|Treat|Spicy|Crunchy
597,Sweet Ricotta Tarts with Fresh Berries,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/sweet-ricotta-tarts-fresh-berries-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Desserts|Snack|Treat|Sweet
621,Tuna Melts,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/tuna-melts-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Sandwich|Seafood|Fish
632,Creamy Cinnamon Fruit Scoops!®,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/creamy-cinnamon-fruit-scoopsr-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Fruit|Entertaining|Desserts|Snack|Treat|Sweet
652,Mozzarella Boulettes,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/mozzarella-boulettes-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
662,Western Omelet Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/western-omelet-bites-0,Meal Time Recipes | Snack Recipes | Snack Recipes,Breakfast & Brunch Recipes | Bite Size Recipes | Savory Recipes,Entertaining|Breakfast|Eggs|Snack|Treat|Savory 
677,Sloppy Salsa Joes,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/sloppy-salsa-joes-0,Meal Time Recipes | Snack Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Cheesy Recipes | Game Day Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat
670,Dessert Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/dessert-nachos-1,Snack Recipes | Dish Type Recipes | Meal Time Recipes,Sweet Recipes | Nacho Recipes | Desserts & Sweets Recipes,Desserts|Nacho|Snack|Treat|Sweet|Birthday
610,Cool Greek-Style Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/cool-greek-style-nachos,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Nacho Recipes,Cheese|Cheesy|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat
664,Chorizo and Manchego Cheese Party Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/chorizo-and-manchego-cheese-party-nachos-0,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Nacho Recipes,Cheese|Cheesy|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Birthday
648,Chili Cheesy Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/chili-cheesy-nachos-0,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes ,Cheesy Recipes | Game Day Recipes | Nacho Recipes ,Cheese|Cheesy|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Cinco de Mayo
626,Holiday Sweet Potato Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/holiday-sweet-potato-nachos-0,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes | Meal Time Recipes,Sweet Recipes | Thanksgiving Recipes | Nacho Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Thanksgiving|Nacho|Snack|Treat|Fall|Sweet
172,Cheesy Bean and Kale Bake,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/cheesy-bean-and-kale-bake-0,Snack Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Dish Type Recipes,Cheesy Recipes | Spring & Easter Recipes | Dinner Recipes | Casserole Recipes,Cheese|Cheesy|Dinner|Casserole|Main dish|Easter|Spring|Summer|4th of July|Vegetables|Memorial Day
586,Canadian Cheese Steak,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/canadian-cheese-steak-0,Snack Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Lunch Recipes | Nacho Recipes,Cheese|Cheesy|Lunch|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish
605,Cheeseburger Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/cheeseburger-nachos-0,Snack Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Lunch Recipes | Nacho Recipes,Cheese|Cheesy|Lunch|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish|Birthday
642,Blue Cheese Scoops!<sup>®</sup>,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/blue-cheese-scoopsr-0,Snack Recipes | Meal Time Recipes | Snack Recipes,Savory Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Cheese|Cheesy
653,Buffalo Mozzarella Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/buffalo-mozzarella-bites-0,Snack Recipes | Meal Time Recipes | Snack Recipes,Savory Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
685,Goat Cheese and Herb Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/goat-cheese-and-herb-bites-0,Snack Recipes | Meal Time Recipes | Snack Recipes,Savory Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Cheese|Cheesy
611,Shrimp Mango Salad,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/shrimp-mango-salad,Dish Type Recipes | Meal Time Recipes,Salad Recipes | Lunch Recipes,Dinner|Lunch|Seafood|Fish|Main dish|Salad|Fruit|Cold|Side dish
612,Mixed Bean Mango Salsa with Avocado,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/mixed-bean-mango-salsa-avocado,Dish Type Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Game Day Recipes,Super Bowl|Superbowl|Entertaining|Football|Game Day|Dip|Fruit
614,Prosciutto and Apricot Rolls,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/prosciutto-and-apricot-rolls,Holiday & Special Occasion Recipes | Snack Recipes,Game Day Recipes | Bite Size Recipes,Appetizer|Super Bowl|Superbowl|Entertaining|Football|Game Day|Fruit|Easy|Quick|Snack
617,Savory Crepes,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/savory-crepes,Meal Time Recipes | Snack Recipes,Breakfast & Brunch Recipes | Savory Recipes,Breakfast|Savory 
625,Cheesy Witch’s Brooms,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/cheesy-witchs-brooms,Holiday & Special Occasion Recipes | Snack Recipes,Halloween Recipes | Cheesy Recipes,Cheese|Cheesy|Halloween|Fall|Holidays|Entertaining
627,Italian Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/italian-nachos,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Nacho Recipes,Cheese|Cheesy|Super Bowl|Superbowl|Entertaining|Football|Game Day|Cinco de Mayo|Nacho
631,Salsa Spinach Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/salsa-spinach-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Appetizer|Dip|Easy|Quick|Side dish
633,Cold Melon Salsa,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/cold-melon-salsa,Dish Type Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Game Day Recipes,Super Bowl|Superbowl|Entertaining|Football|Game Day|Dip|Cold|Fruit
634,Brie & Cranberry Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/brie-cranberry-bites,Snack Recipes | Snack Recipes,Bite Size Recipes | Cheesy Recipes,Cheese|Cheesy|Appetizer|Fruit|Easy|Quick|Snack
635,Cranberry-Avocado Scoops!®,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/cranberry-avocado-scoopsr,Snack Recipes,Bite Size Recipes,Appetizer|Fruit|Easy|Quick|Snack
637,Spicy Cheese with Ground Beef,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/spicy-cheese-ground-beef,Snack Recipes | Snack Recipes,Cheesy Recipes | Spicy Recipes,Cheese|Cheesy|Beef|Meat|Spicy
638,Girlfriend-Friendly Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/girlfriend-friendly-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Appetizer|Dip|Easy|Quick|Side dish
639,Savory Veggie Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/savory-veggie-nachos,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Nacho Recipes,Cheese|Cheesy|Super Bowl|Superbowl|Entertaining|Football|Game Day|Cinco de Mayo|Nacho|Vegetables|Kid friendly|Birthday
643,Artichoke Gratin,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/artichoke-gratin,Snack Recipes,Cheesy Recipes,Cheese|Cheesy
645,Hot Onion and Parmesan Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/hot-onion-and-parmesan-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Appetizer|Dip|Hot|Vegetables|Easy|Quick|Side dish
646,Zesty Salsa,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/zesty-salsa,Dish Type Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Game Day Recipes,Super Bowl|Superbowl|Entertaining|Football|Game Day|Dip
647,Roasted Red Pepper Cheesy Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/roasted-red-pepper-cheesy-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Appetizer|Dip|Vegetables|Easy|Quick|Side dish
649,Swiss Almond Cheese Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/swiss-almond-cheese-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Cheese|Cheesy|Appetizer|Dip|Easy|Quick|Side dish
1942,Jerk Chicken Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/jerk-chicken-nachos,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Nacho Recipes,Cheese|Cheesy|Chicken|Meat|Poultry|Super Bowl|Superbowl|Entertaining|Football|Game Day|Cinco de Mayo|Nacho|Kid friendly|Birthday
1968,Loaded Cheeseburger Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/loaded-cheeseburger-bites,Snack Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes,Cheesy Recipes | Game Day Recipes | Nacho Recipes,Cheese|Cheesy|Super Bowl|Superbowl|Entertaining|Football|Game Day|Cinco de Mayo|Nacho|Kid friendly|Birthday
571,Avocado Chipotle Bites,en,,,Snack Recipes | Meal Time Recipes | Snack Recipes,Bite Size Recipes | Appetizer & Salad Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Cinco de Mayo|Vegetables
1136,Avocado Feta Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables
529,Baked Fontina Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
528,Baked Hummus & Spinach Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1787,Beef Stroganoff Frito Pie,en,,,Dish Type Recipes | Meal Time Recipes | Meal Time Recipes,Dip Recipes | Dinner Recipes | Lunch Recipes,Entertaining|Dinner|Lunch|Main dish|Beef|Dip|Pie|Meat
553,Pimento and Bacon Individual Cheese Balls,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Snack|Treat|Birthday
545,Honey & Almond Baked Brie,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Dip
534,Chorizo Sliders,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat
1654,Cheetos® Flamin' Hot® Burrito,en,,,Snack Recipes | Meal Time Recipes | Meal Time Recipes,Spicy Recipes | Dinner Recipes | Lunch Recipes,Dinner|Lunch|Main dish|Spicy|Cinco de Mayo
145,Butternut Squash Hummus,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Thanksgiving Recipes,Side dish|Entertaining|Appetizer|Thanksgiving|Snack|Treat|Fall|Dip
2236,Cake Batter Dip,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Special Occasion Recipes | Desserts & Sweets Recipes | Dip Recipes,Entertaining|Desserts|Snack|Treat|Sweet|Dip|Cake|Birthday
1789,Caliente Chile Mix,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Savory |Cinco de Mayo
2257,Cap'n Crunch® French Toast,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Special Occasion Recipes | Breakfast & Brunch Recipes | Sweet Recipes,Bread|Breakfast|Eggs|Snack|Treat|Sweet
1660,CHEETOS® Crusted Fried Pickles + Creamy Ranch,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
572,Chicken Fajita Nachos,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Nacho Recipes | Game Day Recipes | Lunch Recipes | Cheesy Recipes,Cheese|Cheesy|Lunch|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish|Chicken|Poultry|Meat
533,Chile Verde Hummus,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cinco de Mayo
2251,Chilled Hot Toddy,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Festive Recipes | Drink & Cocktail Recipes | Thanksgiving Recipes,Cold|Beverages|Cocktails|Drinks|Entertaining|Quick|Christmas|Holidays|Winter|Thanksgiving|Fall
535,Cilantro Greek Yogurt Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
536,Cotija jalapeño Corn Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Dip|Cinco de Mayo
537,Creamy Bruschetta Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
538,Creamy jalapeño Feta Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Dip
539,Creamy Yogurt & Herb Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
146,Toasted Cheddar Pita Chips & Tomato Soup,en,,,Meal Time Recipes | Meal Time Recipes ,Appetizer & Salad Recipes | Lunch Recipes ,Side dish|Entertaining|Appetizer|Lunch|Main dish|Soup|Kid friendly|Bread|Vegetables
552,Stacy's® Multigrain Pita Chips Brie Prosciutto & Fig Jam,en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Bread
540,Edamame Hummus,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
541,Feta Artichoke Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1792,FLAMIN’ HOT<sup>®</sup> Gold,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Spicy
549,Lemon Rosemary Whipped Goat Cheese,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cheese|Cheesy
542,Greek Dip,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Spring & Easter Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Easter|Spring|Summer|4th of July|Memorial Day
1794,Greek Lamb Gyro Frito Pie,en,,,Meal Time Recipes | Meal Time Recipes,Dinner Recipes | Lunch Recipes,Dinner|Lunch|Main dish|Pie
543,Greek Yogurt Ranch Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
544,Grilled Pineapple Guacamole,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Spring & Easter Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Easter|Spring|Summer|4th of July|Memorial Day
556,Roasted Red Pepper and Zatar Hummus,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables
547,Jalapeño Hummus with Honey,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Dip
546,Individual Spinach & Artichoke Dips,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1795,Jalapeño Cheddar Pop,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Spicy
2238,Lay’s® Chocolate Chip Cookies,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Cookie Recipes | Special Occasion Recipes | Desserts & Sweets Recipes | Sweet Recipes,Desserts|Cookies|Snack|Treat|Sweet|Chocolate|Birthday
2242,Lay’s® Classic Chicken Tenders,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Meal Time Recipes,Game Day Recipes | Dinner Recipes | Lunch Recipes,Dinner|Lunch|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish|Chicken|Poultry|Birthday|Meat
2244,Lay’s® Crusted Chicken Sandwich,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Meal Time Recipes,Game Day Recipes | Dinner Recipes | Lunch Recipes,Sandwich|Dinner|Lunch|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish|Chicken|Poultry|Meat
2243,Lay’s® Flamin’ Hot® Dill Pickle Crusted Pickles,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Spicy|Savory 
2237,Lay’s® Flamin’ Hot Spicy Chicken Sandwich,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Dinner Recipes | Lunch Recipes | Spicy Recipes,Sandwich|Dinner|Lunch|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish|Chicken|Poultry|Spicy|Meat
2240,Lay’s® Salt & Vinegar Mac n Cheese,en,,,Meal Time Recipes | Meal Time Recipes | Snack Recipes,Dinner Recipes | Lunch Recipes | Cheesy Recipes,Cheese|Cheesy|Dinner|Lunch|Mac and Cheese|Main dish|Pasta
2241,Lay’s® Wavy meet Jalapeno Popper Dip,en,,,Dish Type Recipes | Meal Time Recipes | Meal Time Recipes | Snack Recipes,Casserole Recipes | Dinner Recipes | Lunch Recipes | Spicy Recipes,Dinner|Lunch|Casserole|Main dish|Spicy|Cinco de Mayo
2256,Life® Frozen Yogurt Pie,en,,,Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes | Holiday & Special Occasion Recipes,Desserts & Sweets Recipes | Sweet Recipes | Special Occasion Recipes | Festive Recipes,Christmas|Holidays|Winter|Desserts|Sweet|Pie
1796,Mac and CHEETOS<sup>®</sup>,en,,,Meal Time Recipes | Meal Time Recipes | Snack Recipes,Dinner Recipes | Lunch Recipes | Cheesy Recipes,Cheese|Cheesy|Dinner|Lunch|Mac and Cheese|Main dish|Pasta
551,Mediterranean Pita Chip Nachos,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Nacho Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Nacho|Snack|Treat
2760,MTN DEW® JALAPENO POPPERS,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Spicy|Cinco de Mayo
1804,Vegetarian Thai Curry Frito Pie,en,,,Meal Time Recipes | Meal Time Recipes | Snack Recipes,Dinner Recipes | Lunch Recipes | Spicy Recipes,Vegetables|Vegetarian|Dinner|Lunch|Main dish|Spicy|Pie
203,Pomegranate-Avocado Pico de Gallo,en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Savory Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Savory |Cinco de Mayo|Vegetables
1798,Pizza Supreme Frito Pie,en,,,Meal Time Recipes | Meal Time Recipes ,Dinner Recipes | Lunch Recipes,Dinner|Lunch|Main dish|Pizza
